lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,Class
9299,14040,7406,11367,6057,10913,8175,10777,11949,11519,18085,12805,1
10122,14684,8056,11824,6107,10993,7956,10848,11891,11520,18194,12795,1
11392,15412,8883,12044,6418,11137,8052,10791,11629,11287,17366,12648,1
11100,14994,8509,11672,6228,11111,7845,10844,11771,11261,17965,12536,1
12077,16898,8807,13182,6451,12190,8465,11432,12306,11065,18030,11559,1
12298,16417,9071,12360,6203,11620,8166,10935,12064,11246,17634,12068,1
11836,15837,9406,11897,6616,11114,8044,10917,11755,11236,17609,12412,1
11230,15746,8662,12711,6447,11758,8283,11170,12035,11374,17740,12105,1
11836,15683,9022,11671,6603,10881,8024,10726,11874,11335,17427,12839,1
12829,16032,9556,12161,6682,11024,8127,10711,11597,11377,17016,12346,1
11420,15290,8739,11205,6066,10428,7722,10533,11609,11512,17554,12847,1
11928,15969,9185,11882,6455,11224,7992,10943,11856,11144,17423,12030,1
11777,15445,8588,11235,6256,10424,7570,10487,11492,11428,17458,12932,1
10870,14430,8194,10838,5989,10591,7922,10466,11789,11551,17475,13048,1
11203,15927,7974,12236,5811,11796,8164,11389,12428,11491,18555,12193,1
10810,14729,8163,11315,5940,11052,7916,11035,11872,11658,18189,12646,1
11985,17387,8996,13655,6281,12556,8585,11553,12870,11368,18944,11492,1
10429,13976,7765,10868,5663,10553,7662,10545,11736,11344,18007,13193,1
11307,15384,8380,11719,5771,11157,7880,11067,12302,11485,18359,12406,1
10536,14252,7360,10634,5328,10730,7577,11023,12088,11801,18750,12656,1
10066,14205,7600,10909,5647,10878,7666,10852,11956,11273,18413,12606,1
10266,14400,7659,10761,5738,10460,7675,10472,11576,11429,17685,12811,1
10765,15055,8032,11373,5691,11087,7992,10988,12155,11503,18424,12566,1
11258,15152,8506,11011,5957,10514,7829,10608,11776,11554,17773,12687,1
11527,15395,8426,11442,5839,11076,7896,11148,11873,11727,18049,12644,1
11505,15533,8603,11479,6030,11031,7864,10988,11920,11248,18148,12646,1
10331,15134,8320,12255,6139,11670,8372,11219,12431,11377,18112,12183,1
11286,17368,8854,13749,6445,12944,8724,11599,12816,11257,18519,11307,1
12812,16579,9497,11905,6787,11232,7925,10784,11985,11099,17066,12064,1
9875,15186,7809,12207,6021,11791,8398,11547,12613,11684,19019,12138,1
9570,14413,8091,12228,6423,11673,8279,11464,12406,11638,18270,12301,1
10665,15255,8141,11686,6009,11465,8070,11200,12293,11284,18519,12192,1
10412,14813,7384,11020,5428,11121,7867,11113,12124,11617,18412,12386,1
11578,16446,7854,12882,5679,12623,8375,11946,12876,11569,19605,11322,1
10943,14807,8030,11641,5860,11201,7937,11008,11934,11485,18210,12563,1
10687,15090,7848,11062,5690,10854,7619,10951,11925,11519,18213,12343,1
11631,15937,7818,11666,5765,11914,8113,11506,12315,11467,18666,11930,1
11204,16156,8400,12657,6000,12215,8515,11585,12530,11230,18863,11745,1
11905,16524,8710,12905,6292,12320,8468,11765,12713,11206,18684,11491,1
12292,16442,9064,12156,5885,11646,7961,11162,12128,11380,17971,12199,1
11681,15904,8617,11657,5817,11379,7896,11234,12174,11792,18581,12325,1
11309,15171,8324,11577,5835,11109,7931,11206,12124,11555,18485,12235,1
12117,16808,8580,12309,6201,12032,8282,11727,12637,11442,18271,11865,1
10717,15256,8468,12372,6374,11675,8257,11185,12306,11336,18077,12171,1
11321,15260,7994,11770,5932,11602,8133,11223,12217,11461,18189,12052,1
11615,15664,8222,11555,5882,11286,7902,11048,12031,11297,18209,12373,1
11068,15152,7931,11039,5671,10978,7768,10994,11928,11459,17989,12461,1
12022,16092,8363,12116,5667,11716,8062,11377,12353,11442,18394,12018,1
15877,23646,9594,16743,5572,16184,9364,13689,14544,10841,21793,8460,1
10648,15744,8628,12145,6338,11408,7783,10750,11791,11153,18087,12618,1
12215,16597,8970,12387,5686,11618,7804,10895,11913,11173,17716,12005,1
11402,15543,8788,12128,6311,11541,7802,10956,11961,11269,18298,12207,1
11487,16557,8207,12845,5739,12155,7940,11536,12516,11165,19399,11359,1
9763,13862,7461,10524,5511,10269,7334,10230,11228,11023,18109,13033,1
10352,14805,8069,11480,5985,10767,7548,10544,11639,11252,18375,13132,1
10486,15352,7688,11583,5378,11544,7700,11215,12299,11349,19407,12087,1
10418,14731,7831,11308,5841,10791,7567,10540,11335,10820,17892,12909,1
10427,14811,7817,11050,5360,10668,7412,10539,11688,11246,18069,12941,1
12562,15536,8779,10571,5726,9788,6897,9822,10853,10952,17086,13282,1
10331,15353,7818,11723,5849,11057,7733,10728,12157,10930,18183,12446,1
10368,14448,8145,11487,6104,10767,7556,10387,11410,10857,17893,12838,1
16849,24652,10209,18136,6018,17116,9581,13887,14704,10609,21937,7733,1
11115,15295,8432,11161,6107,10612,7492,10209,11266,10927,17702,13180,1
11888,16111,8731,12012,5783,11171,7617,10676,11997,10825,18965,12438,1
10543,14485,8387,11186,6024,10678,7701,10455,11487,11194,17835,12879,1
9765,14817,7359,11818,5457,11710,7811,11176,12319,11203,19271,12416,1
9795,14242,7923,11101,5657,10527,7534,10359,11801,11234,17895,13109,1
9846,14042,7213,10670,5406,10499,7544,10440,11837,11575,18287,13080,1
10234,14342,7436,11398,5479,11266,7802,10966,12198,11188,19026,12412,1
9506,13833,7137,10765,5401,10673,7535,10479,11779,11220,18296,12801,1
9391,13720,7133,10692,5141,10638,7445,10681,11860,11343,18718,12956,1
12072,16272,7747,11827,4836,11708,7506,11044,12037,10851,19522,12085,1
17624,25157,10496,18069,6110,17011,9531,13898,14318,10432,21513,7654,1
9856,13945,7747,11322,5878,10913,7708,10574,11963,11475,18439,12954,1
10683,15028,8292,11976,6056,11323,7878,10856,11925,11014,18626,12397,1
10033,14029,7553,11009,5615,10821,7679,10519,11905,11306,18402,12761,1
11358,16050,8322,12488,6041,12488,8131,11781,12853,11236,19730,11630,1
12504,16490,9449,12038,6361,11718,8303,11295,12084,11363,17709,11906,1
13515,17534,9751,12810,6606,11864,8240,11610,12335,11297,17828,11960,1
13171,17558,9764,13318,6730,12434,8583,11603,12389,11122,18306,11227,1
12737,16895,9468,12168,6591,11542,8115,11019,11900,11568,17671,12169,1
13124,17224,9295,13123,6508,12275,8340,11550,12340,11398,18259,11348,1
12854,17052,9492,12597,6697,11911,8383,11320,12336,11711,17943,11906,1
11798,16218,8701,12665,6647,12194,8465,11382,12328,11142,18224,11646,1
12753,17188,9220,12501,6523,11892,8259,11494,12169,11551,17970,11794,1
12339,16299,8874,12010,6273,11282,8002,10951,11671,11377,17387,12665,1
11246,15644,8525,11966,6124,11709,8131,11253,12103,11426,18220,12170,1
11867,16019,9044,11912,6368,11386,8085,11193,11890,11647,18084,12288,1
11394,16706,9090,13117,6715,12492,8661,11710,12420,11502,18013,11743,1
12014,16586,9645,13116,7091,11832,8472,11293,12233,11476,17379,12015,1
11636,16736,9165,13061,6679,11889,8490,11534,12472,11616,18340,12086,1
12109,17178,9371,13754,6833,12489,8773,11783,12617,11572,18570,11534,1
12331,16458,9171,12302,6553,11685,8488,11276,12203,11465,17682,12313,1
13987,18066,10472,12567,6863,11649,8328,11324,11951,11340,17492,11915,1
12652,16191,9437,11427,6417,10718,7692,10371,11107,10947,17690,12619,1
11066,15645,8575,11862,6140,11570,8239,11053,12159,11605,17676,11861,1
11676,15213,8528,11355,6128,11178,7796,10915,11815,11444,17595,12327,1
11616,14892,8733,11469,6383,10724,7828,10431,11595,11236,17350,12662,1
11737,15351,8613,10977,6188,10390,7903,10279,11380,11130,16934,12874,1
13083,16966,9408,12663,6538,11840,8157,11426,12179,11557,18237,11669,1
11950,15650,8613,11350,6219,11052,7736,10586,11696,11269,17292,12511,1
12959,16776,9183,12160,6312,11469,8180,10931,12054,11476,17819,12427,1
17890,25589,11208,17650,6458,16423,9322,13631,14306,10575,21021,8219,1
12389,16155,8730,11782,5952,11523,7936,11161,12221,11524,18323,12303,1
11709,15901,8727,11374,6381,10931,7874,10676,11860,11273,17242,12697,1
12093,16500,9185,12686,6638,11879,8455,11228,12386,11523,17977,11741,1
11279,14787,8627,11237,5969,10570,7800,10377,11560,11088,17480,12755,1
11121,15624,8509,12320,6243,11494,8047,11132,12209,11228,18119,11915,1
10450,16196,8551,13144,6782,12386,8585,11698,12661,11303,18489,11525,1
11326,17410,8706,13908,6212,13271,8767,11945,13200,11288,19450,10786,1
10439,14978,8338,12008,6255,11139,8144,11053,11873,11342,18082,12327,1
10736,15496,8408,12141,6106,11450,8161,10933,12084,11353,17646,12338,1
11331,16304,8687,13164,6801,12430,8516,11468,12654,11338,18062,11749,1
12217,16681,8879,12948,6356,11862,8260,11486,12458,11514,18498,11743,1
10266,15302,8232,12520,6516,11608,8092,11195,12280,11182,18341,12099,1
10757,15548,8555,11928,6228,11379,8164,10810,12242,11346,17947,12353,1
12420,16317,8679,12610,5939,12075,8058,11396,12334,11101,18314,11676,1
10480,15498,8308,12438,6694,11813,8735,11275,12208,11151,17821,12237,1
11280,16075,8980,12705,6827,11809,8461,11274,12168,11485,18314,12279,1
10118,15328,7920,12544,6043,11911,8422,11535,12576,11470,19379,12066,1
9761,15198,8397,12605,6779,11979,8530,11403,12390,11262,18290,12016,1
11472,15720,8419,12151,6185,11671,8092,11332,12227,11551,18246,11790,1
11057,15480,8700,12027,6560,11494,8278,10886,11972,11352,17418,12182,1
12094,16020,8845,12366,6311,11323,8003,10937,11829,11455,17779,12246,1
11519,15799,8691,12183,6132,11464,8006,10941,12147,11353,17800,11882,1
10717,14429,7879,11476,5898,11177,7900,10822,11924,11209,18495,12591,1
12253,16049,8662,12038,6049,11508,8008,11081,12259,11453,18181,12149,1
12457,17157,8809,13071,5934,12657,8240,12110,12517,11306,19073,11184,1
11946,15824,8456,11603,6284,11107,7849,10793,11784,11265,17711,12547,1
11796,16007,8786,12077,6195,11854,8062,11445,12074,11310,17902,11862,1
12345,16192,9272,12200,6784,11358,8042,10732,11513,11299,17208,12254,1
13798,17884,10138,12905,6259,11962,8075,11175,12085,11218,17991,11685,1
10882,14924,8379,11745,6343,11267,8136,11080,12032,11361,18112,12401,1
10671,15141,8261,11942,5948,11471,8025,11245,12249,11454,18296,11954,1
11832,17081,8894,13088,6335,12601,8396,11832,12710,11305,18751,11265,1
11622,16373,8449,12426,5955,11890,8206,11459,12466,11319,18630,11498,1
16124,23393,10816,17967,6918,16810,10092,13627,14807,10826,21091,8341,1
11193,15592,8675,12297,6476,11571,8221,11146,12261,11360,18148,12160,1
12439,16101,8949,11919,6073,11289,8072,11139,12099,11204,18324,12093,1
10830,15063,8149,11891,5969,11165,8148,11114,12175,11272,18458,12179,1
11084,15616,8677,12054,6203,11663,8027,11331,12025,11353,18244,11929,1
11021,15557,8134,12140,5883,11671,7919,11409,12356,11398,18361,11827,1
10385,14959,7828,11864,5788,11620,8139,11253,12273,11228,18541,12003,1
11937,16463,8748,12842,6046,11986,8301,11267,12706,11340,18511,11470,1
11506,15451,8741,12149,6352,11407,8061,10990,11996,11321,18187,12375,1
10342,14383,8092,11652,6126,11056,7922,10923,11837,11312,17976,12559,1
11237,15582,8149,11887,6093,11393,8206,11227,12272,11447,18066,12186,1
10933,15430,8313,11839,5970,11216,8193,11041,12295,11185,18375,12659,1
11890,15959,8519,12305,6080,11538,8327,11120,12569,11465,18276,12079,1
14163,20366,9868,14716,6255,14048,9047,12656,13826,11240,19511,10101,1
11729,15753,8126,11754,5859,11339,7996,10971,11870,11277,17946,12055,1
12033,15701,9014,11785,6373,11137,7987,10991,11883,11226,17894,12302,1
13027,17042,9004,12250,6158,11763,8281,11317,12161,11135,18180,11953,1
13271,17206,9064,12721,6140,12394,8114,11469,12417,11164,18238,11280,1
12365,16707,8971,12300,6332,11532,8109,11131,11949,11174,17880,12145,1
12250,15905,9044,11766,6349,10879,7817,10643,11445,11295,17191,12594,1
11554,15432,8277,11256,5867,11246,7873,10904,12216,11412,18458,12541,1
10928,14895,7768,10980,5470,10977,7904,10868,12186,11333,18511,13001,1
11572,15071,8265,11265,5975,10760,7718,10773,11738,11308,17671,12682,1
11425,15218,7925,11212,5648,11198,7809,11298,12327,11735,18831,12203,1
12297,15516,9172,11428,6402,10954,7908,10756,11831,11388,17393,12576,1
10091,16503,7601,13715,6105,13409,8711,12327,13171,11533,19676,11305,1
9993,15045,8157,12181,6184,11815,8334,11348,12402,11733,19016,12282,1
10272,15180,8524,12287,6712,11493,8309,11138,12156,11592,17915,12384,1
10040,14309,8046,11811,6625,11361,8018,10985,12086,11571,17765,12486,1
11386,15894,8539,12525,6551,12310,8535,11723,12480,11659,18515,11588,1
11897,16075,8889,12243,6318,12185,8279,11560,12310,11546,18388,11942,1
12575,17051,9406,12813,6684,11830,8210,11412,12194,11150,17939,11596,1
10261,14798,7947,11266,5905,11186,7951,10793,12053,11525,18156,12840,1
11621,16588,8704,12955,6174,12434,8287,11929,12618,11512,19060,11554,1
11634,15990,8127,12075,5874,11615,8017,11570,12255,11564,18671,11894,1
10612,16001,8704,12874,6895,11840,8476,11216,12221,11521,18196,12034,1
11955,17508,9334,13531,6614,12603,8508,11655,12439,11460,18490,11815,1
11634,16167,8336,12294,5892,11635,8067,11329,11962,11242,18139,11819,1
11836,15957,8516,11834,6048,11321,7919,11176,11949,11480,17844,12201,1
11808,16631,8667,13217,6386,12953,8574,12260,12999,11634,18895,11238,1
11549,16067,8268,11805,6206,11565,8092,11277,12306,11788,18366,12581,1
11989,16245,8761,12008,6143,11372,7864,11076,12106,11362,17861,12397,1
10998,15028,8188,11213,6089,11018,7952,11074,11893,11639,17775,12462,1
12461,16802,9270,12236,6428,11587,8070,11240,11907,11205,17806,11912,1
12170,16116,8867,12049,6165,11204,7938,11017,11899,11693,17837,12412,1
12148,15789,8621,11632,6201,11384,7978,11001,12028,11645,17248,12283,1
12549,17024,8904,12664,6022,12215,8370,11556,12599,11405,18609,11791,1
11138,16117,8888,12875,6916,11903,8481,11168,12211,11707,17846,12273,1
11461,15477,7959,11365,5904,11211,7946,11121,11915,11692,17966,12222,1
11728,15535,9028,12037,6389,11066,8085,10879,11773,11443,17347,12446,1
11331,15426,8082,11795,6058,11225,7974,11178,11912,11565,17915,12383,1
11962,16031,8721,12169,6015,11515,8014,11361,12146,11627,18332,11993,1
11704,16065,8703,12314,6135,11706,7941,11223,11921,11253,17937,12101,1
11629,16232,8774,12214,6143,11630,8068,11170,12011,11352,18133,12045,1
13494,17169,9577,11844,6185,11308,7871,11064,11660,11561,17579,12355,1
12185,15981,9049,11967,6263,11295,7850,10910,11801,11570,17672,12182,1
12346,16507,8834,11768,5839,11496,7972,11180,12081,11464,18376,12169,1
11591,16540,8887,12835,6279,11787,8221,11208,12258,11387,18220,11802,1
12525,18063,9044,13864,6423,13025,8536,12159,12881,11642,19308,11138,1
10181,15671,8447,12826,6554,12314,8382,11325,12364,11644,18005,11691,1
11184,16136,8861,12627,6607,11357,8013,11054,11778,11100,17674,12025,1
13523,19531,9307,14547,6086,13596,8670,12378,13052,11180,19277,10630,1
12530,16729,9568,13100,6584,12046,8165,11253,12213,11434,17517,11827,1
13191,17484,9684,12971,6519,11630,8155,11282,11963,11426,17934,11887,1
13952,18712,9399,13448,6553,12632,8654,11856,12824,11475,18508,11279,1
12385,18363,8897,14110,6442,13172,8663,12132,12771,11396,19042,11107,1
12445,17373,9885,13479,7026,12340,8686,11524,12362,11475,17580,11776,1
11694,15562,8193,11382,6014,11144,7841,11059,11829,11397,17792,12244,1
12829,16715,9236,11994,6176,11158,8031,10971,11732,11422,17639,12514,1
13310,16462,9253,11521,6395,11004,7904,10710,11341,11111,17115,12309,1
13762,18025,9352,12316,6271,11770,8142,11288,12019,11377,17463,11781,1
13609,17242,10258,12317,6878,11462,8294,11014,11521,11516,16994,12061,1
13803,17570,10135,12224,6800,11312,8147,10872,11581,11260,17359,11809,1
13385,17957,9429,12586,6359,11777,8212,11506,12376,11443,17925,11724,1
13885,18140,9807,13128,6552,12153,8254,11401,11860,11222,17391,11630,1
14789,18211,11037,12839,7239,11371,8092,10458,11228,10923,16539,12079,1
11939,16673,9276,12938,6823,12224,8424,11509,12111,11276,17853,11763,1
12264,16501,8873,12337,6491,11808,8101,11203,12074,11253,17883,11788,1
13987,18379,10176,13033,6480,12214,8352,11558,12118,11579,18108,11469,1
12704,15768,9035,11364,6208,10791,7820,10633,11465,11038,17140,12645,1
12830,16853,9700,11969,6691,11124,8013,11009,11755,11267,17235,12373,1
12670,17075,8754,12052,5914,11593,8025,11287,12277,11584,17986,11958,1
12856,16561,9852,12096,6576,11172,7838,10723,11479,11454,17425,12220,1
13189,16547,9196,11480,6385,10767,7942,10625,11334,11272,16772,12412,1
12936,16984,9354,12742,6449,11925,8402,11448,12173,11462,18063,11468,1
12679,16556,9544,11940,6813,10928,8229,10630,11614,11532,16807,12688,1
12790,16198,9353,12000,6422,11181,7851,10979,11762,11446,17766,12557,1
12349,16947,9170,12858,6574,11820,8428,11414,12433,11563,18015,11972,1
12388,16177,8946,11713,6386,11012,7892,10878,11680,11416,17265,12580,1
11924,16141,8756,11980,6495,11325,7975,11049,11860,11357,17945,12445,1
12308,16001,8648,11774,5935,11285,7754,10816,11619,11271,17500,12450,1
12089,16218,8995,12039,6116,10958,7850,10925,11626,11381,17615,12292,1
13766,18777,9470,13895,6178,12941,8479,11831,12532,11333,18728,11044,1
11934,16514,9130,12838,6548,11702,8166,11267,11972,11216,17409,11980,1
11883,16905,8919,12683,6243,12070,8070,11498,12127,11298,18325,11708,1
11543,16501,8969,12665,6682,11535,8263,11343,12256,11507,17874,11923,1
12402,16969,9029,12458,6504,11363,8009,11108,11918,11264,17825,12055,1
12086,16482,9310,12509,6269,11845,8103,11279,12161,11322,17918,11563,1
12931,17931,9910,13616,7280,12368,8751,11437,11978,11173,17495,11556,1
11301,16564,8338,13038,6094,12364,8303,11632,12493,11428,18849,11552,1
9860,14607,7901,11775,5979,11216,8067,10951,12066,11557,18316,12409,1
11568,16208,8475,12109,6372,11454,7998,10914,11842,11335,17562,12086,1
11519,15875,8816,12300,6145,11610,8147,11114,11857,11635,18240,12410,1
11461,15695,8530,11727,6186,10744,7673,10735,11499,11220,17493,12351,1
11422,15999,8539,11876,5960,11430,8087,11217,12097,11491,18332,12192,1
11883,16608,8833,12710,6203,11532,8007,11272,12054,11234,18119,11768,1
11111,15847,8750,12380,6267,11726,8314,11420,12374,11830,18430,12197,1
12805,18351,9064,13934,6441,13133,8546,12126,12778,11429,18961,10837,1
12105,17266,9142,13277,6525,11864,8259,11198,12285,11586,18366,11804,1
12600,16845,9105,12730,6163,12160,8200,11509,12226,11317,18254,11593,1
11840,16739,8518,12414,6321,11797,8125,11240,12040,11512,18051,11729,1
12795,17398,8945,12606,6103,12132,8062,11548,12288,11328,18571,11751,1
12456,16723,9191,12414,6560,11769,8311,11128,11830,11415,17594,12155,1
15065,18979,11004,13622,6984,12020,8162,11178,12027,11055,17525,11946,1
13613,17551,9856,12734,6519,11900,8202,11471,12229,11299,18258,11787,1
13603,17732,9739,12797,6487,11803,8130,11379,11749,11351,17904,11840,1
12614,16342,9124,12036,6279,11553,8044,11152,12017,11577,17973,12068,1
13175,17232,9762,12402,6426,11653,8005,11284,11956,11572,17967,11783,1
13054,17358,9506,12874,6550,11817,8333,11331,12224,11717,17797,12367,1
11849,16300,9244,12865,6659,11921,8377,11504,12286,11658,18006,11978,1
10628,15553,8489,12230,6623,11552,8146,10959,11863,11467,17474,12441,1
13219,17356,9281,12322,6287,12236,8412,11557,12151,11450,17832,11848,1
13614,17970,9856,13542,6748,12496,8318,11405,11956,11240,18053,11529,1
12784,17157,9045,12115,6276,11373,8076,11111,12005,11390,17752,12024,1
13011,17016,9475,12237,6341,11522,8109,11049,12055,11321,18003,11912,1
12000,16019,8752,11853,6185,11188,7942,11101,11916,11471,17557,12259,1
13066,16864,9461,12608,6326,11760,8107,11493,12144,11623,18037,11692,1
13137,17417,9258,12561,6274,12002,8271,11342,12201,11350,18118,11510,1
13319,17312,9501,12563,6327,11799,8173,11354,12209,11444,17912,11828,1
12752,16228,9007,11834,6145,11680,8088,11229,12102,11450,17645,12154,1
12498,16660,9469,12606,6460,11244,8016,11324,11858,11523,17598,12044,1
11273,16524,8459,12424,6259,11713,8249,11390,12345,11465,18366,12121,1
13099,17020,9237,12144,6148,11753,8225,11203,12171,11554,17900,12040,1
12591,16618,9054,11925,6148,11433,8058,11112,12154,11378,17870,12068,1
12812,17166,9025,12109,5944,11568,8000,11158,11797,11239,18038,11973,1
12104,16427,8601,12512,6224,12006,7997,11441,12272,11467,18225,11823,1
11199,15476,8601,12152,6276,11402,8008,10979,11994,11683,17849,12545,1
11853,16614,8574,12261,6000,11951,8244,11537,12304,11478,18414,12017,1
10316,15374,7923,12270,6106,11952,8004,11494,12170,11527,18506,12231,1
11223,16027,8697,12295,6207,11536,8176,11264,12062,11538,18094,12284,1
11759,15966,8792,11985,6423,11361,7931,11154,12128,11783,17911,12095,1
12016,16106,8700,11893,6157,11067,7871,10823,11745,11423,17550,12345,1
11275,16884,8711,12853,6596,12092,8345,11558,12431,11464,18106,11754,1
11941,16213,9108,12957,6630,12131,8460,11600,12471,11574,17801,11815,1
12531,16546,8813,12328,6215,11585,8236,11155,12083,11601,18000,12100,1
11088,15475,8345,11938,5787,11579,7944,11220,12133,11391,17973,12114,1
10699,15643,7888,11890,5638,11529,7964,11210,12339,11496,18409,11864,1
11793,16442,8952,13000,6583,12171,8333,11535,12144,11411,17977,11650,1
11383,16020,8831,12526,6623,11825,8214,11225,12015,11353,17808,12004,1
10597,15222,7967,11892,5856,11424,8019,11315,12113,11713,18283,12068,1
11210,15380,8408,12264,6134,11198,7980,10961,11841,11448,17875,12360,1
11984,15994,9175,12256,6859,11400,8277,10893,11966,11615,17686,12351,1
13448,17336,10514,12838,7063,11432,8245,10928,11759,11489,17379,12175,1
11456,16095,8479,12079,6020,11621,8093,11089,12347,11238,18589,11720,2
12237,17365,8923,12431,5567,12155,7825,11008,12601,10825,19537,11306,2
9643,14175,7974,10654,5880,10108,7375,10032,11394,10963,17628,13079,2
10008,14572,8047,10870,5722,10289,7638,10262,11701,11316,17774,13086,2
10551,14855,8239,11003,5872,10549,7714,10183,11464,11339,17855,12727,2
11341,16115,8342,11955,5659,11644,7871,11064,12482,11200,18871,11949,2
11175,15946,8426,11531,6037,10981,7656,10471,11646,11085,17996,12436,2
11689,17313,8436,12747,5869,12294,8246,11373,12752,11167,19272,11194,2
10633,14854,7582,10766,5377,10761,7808,10841,11956,11466,18649,12293,2
10726,15035,8503,11004,5958,10889,7808,10473,11636,11328,17890,12577,2
11397,15302,8102,10730,5577,10566,7498,10378,11526,11210,17909,12679,2
11059,15827,8297,11898,5979,11284,7804,10764,12080,11362,18595,12219,2
11332,15704,8275,11646,5809,11199,7698,10802,11971,11270,18490,12259,2
11702,15320,8101,10820,5663,10582,7671,10547,11577,11160,18265,12531,2
11555,16021,8347,11286,5623,11190,7776,10798,11779,11109,18159,12296,2
10404,14384,7758,10780,5747,10567,7795,10671,11901,11288,18565,12674,2
10571,15061,7734,10699,5309,10668,7422,10509,11851,11333,18630,12893,2
15214,20581,9101,14819,5647,14663,8843,12537,13687,10974,20791,9384,2
11463,15559,8635,11174,5819,10667,7697,10723,11846,11340,18161,12591,2
10642,14796,8099,11159,5960,10560,7604,10510,11575,11004,17895,12459,2
10324,14800,8056,11107,5813,10839,7718,10507,11791,11304,18196,12842,2
11229,15571,8672,11776,6246,11053,7603,10559,11577,11319,18107,12258,2
10165,15489,8206,11559,6018,10992,7875,10669,11827,11319,18234,12558,2
10849,15246,8196,11441,5747,10589,7836,10511,11768,11396,18306,12751,2
10913,14996,8258,11278,5811,10880,7592,10477,11746,11306,18147,12388,2
10981,14820,8494,10791,5882,10355,7514,10277,11496,11146,17432,12879,2
10168,15578,7610,11753,5615,11754,8086,11367,12561,11610,19167,11928,2
9827,15111,8244,11431,6071,10504,7625,10486,11639,11234,17771,12865,2
10373,15852,7982,12178,5731,11782,7900,11421,12320,11343,19480,11722,2
10618,15673,8110,11701,5628,11136,7665,10701,12037,11400,18728,12533,2
10458,15740,7681,12113,5487,11744,8064,11113,12537,11468,19361,12177,2
10962,15198,8418,12035,6100,11117,8021,10678,12290,11493,18490,12360,2
11562,15568,8559,11177,5637,10472,7418,10281,11632,11022,17645,12500,2
8829,14433,7249,11715,5675,11376,7866,10960,12374,11454,18844,12401,2
11598,15670,8666,11301,6284,10741,7871,10500,11611,11141,17766,12664,2
11798,16019,9223,11255,6510,10508,7770,10225,11237,11096,16970,12664,2
13588,18157,9981,13107,6637,12168,8368,11157,12383,11065,18499,11394,2
11275,15271,8589,10857,6148,10323,7541,10190,11272,11218,17656,13005,2
10969,14961,7997,10766,5660,10629,7485,10547,11596,11232,17649,12659,2
11617,15285,8561,10970,5885,10833,7801,10475,11756,11434,17919,12634,2
12253,16057,9239,11465,6000,10757,7763,10768,11687,11539,18192,12652,2
11026,14797,8075,10677,5541,10606,7524,10426,11515,11295,18227,12949,2
11740,15873,8905,11827,6207,11410,7792,10628,11631,10910,17882,12229,2
11498,15437,8240,11006,5844,10898,7683,10625,11672,11124,17803,12396,2
11043,15041,7816,11023,5403,10560,7453,10357,11790,11322,18384,12831,2
11505,15332,8767,11185,5947,10598,7560,10375,11744,11182,18050,12934,2
11699,15741,8316,10767,5593,10724,7535,10643,11765,11262,18493,12833,2
11742,16179,8941,11541,6192,11092,7880,10764,11840,11378,18136,12564,2
11259,15604,8285,11676,5923,11253,7782,10928,12052,11314,18486,11862,2
10116,14981,7964,11358,5690,11046,7737,10822,12268,11280,18683,12776,2
9600,13884,7873,11132,5984,10479,7400,10206,11428,11329,18172,12998,2
9336,13697,7156,10917,5616,10747,7734,10615,11915,11356,19116,12658,2
9708,14150,7630,11301,5850,10846,7674,10636,11897,11451,18592,12994,2
9547,14287,7880,11554,5923,11033,7718,10748,11953,11478,18611,12512,2
10441,14759,7840,10944,5728,10702,7517,10643,11839,11426,18526,12861,2
11151,15418,8063,11701,5556,11296,7851,10916,12373,11417,18976,12198,2
9185,13286,7273,10712,5768,10646,7662,10494,11982,11620,18404,13031,2
9748,13997,7867,10963,5731,10448,7493,10390,11586,11633,18137,13033,2
9511,13857,7730,11215,5855,10774,7884,10483,11915,11351,18174,12653,2
10108,14875,8083,11459,5697,11194,7715,10850,12152,11362,18646,12312,2
9373,14004,7585,11111,5693,10718,7883,10600,11932,11592,18315,12812,2
9557,14650,7674,11426,5541,11056,7812,10654,12178,11269,18726,12664,2
9948,14787,7559,11856,5657,11619,7727,11104,12550,11281,19341,11948,2
10775,15616,8022,12058,5568,11860,8263,11128,12624,11468,19176,11793,2
10924,15976,8493,12542,6126,11895,8245,11465,12564,11452,19183,11751,2
10273,15709,7717,12092,5622,11754,7767,11127,12395,11340,19027,11876,2
10822,14613,7855,10646,5630,10499,7654,10478,11814,11040,18140,12739,2
10904,15144,8123,11845,5689,11379,7950,10852,11946,11006,18666,11899,2
10565,14554,7553,10976,5246,10794,7567,10744,11643,11288,18601,12473,2
11180,15646,8320,11793,5896,11605,7920,11256,12322,11215,18936,12036,2
10434,14653,7489,10579,5264,10703,7318,10646,11931,11229,18817,12446,2
11113,15403,8203,11283,5937,10737,7754,10699,11790,11265,18191,12331,2
10785,14849,8036,10995,5753,10536,7694,10206,11626,10991,17798,12537,2
11652,15868,9282,12989,6884,11978,8580,11532,12312,11523,17775,11933,2
10988,15419,8773,12670,6868,11828,8602,11399,12332,11484,17992,12496,2
12322,16822,8947,12923,6264,12082,8281,11321,12267,11160,18003,11728,2
12072,16385,9045,12836,6542,12023,8497,11427,12250,11196,18008,11840,2
