lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,Class
8166,13520,6806,13180,9354,12357,13613,11617,18783,11123,11001,2988,1
7583,10504,6989,10398,8432,10510,11750,11722,16313,13714,11253,4281,1
7144,11624,6498,11546,8581,11219,12548,11563,17709,12891,11328,3895,1
7581,12137,6798,11865,8881,11370,12768,11566,17684,12200,11142,3596,1
7974,12606,6865,12428,9083,12006,12830,11911,18365,12074,10831,3328,1
7682,13937,7019,13187,9630,12438,13706,11683,18834,11358,10744,3090,1
7897,12987,7211,12893,9359,12282,13215,11938,18030,11708,10503,3279,1
6530,11236,6093,11114,8184,11076,12236,11686,18549,13004,11382,3471,1
8990,14416,7189,13308,9044,12370,13251,11509,19319,11078,10241,2465,1
7417,11440,6231,10835,8096,10851,11602,11621,18149,12654,11330,3593,1
8254,12545,6902,12131,8639,11593,12525,11751,18612,12180,10942,2870,1
7116,11686,6348,11732,8365,11455,12528,11925,18640,12439,10925,3219,1
7692,11668,5931,11577,8037,11103,12325,11572,18903,12540,11126,3106,1
7695,12502,6319,12191,8745,11703,12687,11383,18699,11493,10737,2941,1
6874,10728,6083,10786,7881,10818,12194,11520,18213,12996,11351,3623,1
7374,11730,6374,11808,8239,11232,12170,11473,18363,12271,11286,3453,1
10911,15573,7969,14032,9438,12402,13039,11392,18874,10575,10349,2237,1
7985,12478,7136,11806,8874,11451,12443,11871,17511,12247,10861,3693,1
8381,13228,7112,12331,8793,11812,12618,11561,18876,12053,10753,2924,1
11201,18024,7287,15386,9446,12649,13692,10775,20221,9368,10640,1744,1
7287,11174,6180,11002,8420,10946,11892,11750,18078,12725,11236,3730,1
6918,10574,6051,10611,7975,10735,12049,11743,17907,13060,11412,3697,1
8000,12474,7206,11982,9104,11592,12677,11902,17950,12238,10658,3080,1
8850,14949,6049,14270,9012,12466,13624,11218,20428,9979,10854,1980,1
7395,11930,6167,11993,8268,11509,12480,11571,19164,12396,10886,3047,1
7165,10599,6103,10643,7777,10623,11820,11485,17918,13199,11445,3695,1
7983,13069,6759,12563,8939,11746,12972,11563,19355,11795,10761,2639,1
7393,11746,6200,11427,8329,11117,12399,11580,18524,12700,11059,3337,1
7993,12061,7347,11808,9228,11613,12419,11732,17330,12213,10956,3663,1
8051,12175,6355,11514,8426,11211,12331,11518,18640,12574,10957,3221,1
9384,15174,5696,13948,8582,12127,13679,10928,21582,9788,11236,1882,1
6624,10390,5447,10528,7689,10757,11888,11547,18510,13257,11715,3725,1
7162,11716,5729,11643,8197,11417,12627,11768,19188,12049,11214,3020,1
8107,12177,6495,11624,8261,11179,11993,11432,18603,12466,10982,3122,1
6410,9856,5830,10044,7382,10129,11479,11412,17982,13593,11519,3839,1
7171,11386,6390,11099,8237,10897,12082,11614,18435,12872,11285,3380,1
7199,11405,6195,11170,8143,11034,12062,11469,18539,12689,11325,3366,1
7846,11777,6392,11531,8323,10941,12252,11797,18120,12954,11109,3310,1
7245,10952,6205,10782,8075,10945,12140,12039,17928,13286,11314,3567,1
8376,14282,6810,13649,9137,12505,13360,11817,19045,10933,10649,3029,1
7334,11915,6280,11849,8614,11689,12603,11927,18738,12278,10923,3084,1
7009,11004,5836,10909,7930,11008,12086,11645,18614,12795,11286,3391,1
7800,11280,6787,11118,8483,11021,12114,11728,17875,13056,11112,3547,1
6600,12071,5602,12618,8405,12067,13205,11842,19895,11525,11257,2893,1
7095,12157,6234,11943,8407,11328,12282,11526,18800,12451,11218,3136,1
7494,12444,6410,12469,8796,11740,13262,11846,19478,12048,10876,2713,1
6938,12682,6259,12608,8683,11739,13068,11575,19787,12074,11187,2873,1
6840,11352,6341,11293,8345,11105,12262,11702,18176,13096,11291,3368,1
7489,13088,6075,12803,8464,11680,12840,11399,19500,11493,11135,2814,1
6215,9442,5965,9574,7623,9705,11054,11635,16996,14142,11979,4384,1
8089,12545,7211,11995,9233,11477,12656,11509,17438,12042,10853,3518,1
6383,11532,5555,11436,7914,11150,12497,11496,19712,12792,11687,3300,1
7517,13479,5906,13140,8292,12111,13228,11204,20177,11007,10989,2655,1
7203,11681,6273,11488,8375,11147,12151,11628,18564,12939,11039,3349,1
7119,11337,6277,10981,8055,10839,11922,11805,18242,12995,11345,3453,1
6884,10450,5888,10450,8060,10591,11856,11712,18148,13208,11325,3815,1
8428,12933,7099,12165,8667,11504,12286,11465,18188,11857,10640,3156,1
7473,12527,6236,12265,8688,11800,12887,11453,19151,11646,11034,3084,1
7104,11675,5974,11743,8147,11041,12524,11240,19033,12407,11149,3316,1
7283,11738,6125,11924,8347,11123,11981,11381,18549,12129,11306,3338,1
7815,13739,6257,13483,8855,12335,13360,11353,19987,10756,10993,2610,1
7480,12269,7006,12417,9426,11963,12956,11831,18096,11855,10769,3502,1
7399,12358,6207,12081,8331,11294,12631,11395,18896,11619,10930,3073,1
8183,11531,6679,11143,8268,10769,11838,11498,17660,12969,10876,3362,1
8448,12769,6999,12269,8511,11203,12615,11272,18766,11920,11049,3184,1
7384,11729,5994,11603,8108,11108,12510,11513,18816,12380,11218,3356,1
7570,11284,6536,11050,8205,10467,11794,11234,17852,12878,10934,3649,1
8037,12250,6500,11515,8166,10920,11865,11324,17957,12139,10852,3401,1
6616,9913,5844,10072,7636,10434,11694,11520,17837,13349,11459,3933,1
7369,11141,6227,10993,8068,10702,11625,11364,18107,12853,11326,3603,1
7219,11172,6110,11254,8127,11102,12206,11692,18924,12860,11240,3265,1
7427,11698,6023,11343,8263,10935,12063,11283,18522,12341,11306,3283,1
8460,12431,7160,12276,9161,11903,12620,11947,17856,11739,10705,3587,1
7286,11303,6171,11185,8087,10739,12103,11386,18500,12596,11168,3331,1
5264,6846,4946,7017,6104,7964,9225,11318,15423,16021,13100,5520,1
5240,6672,4759,6905,6056,7911,9315,11040,15425,15820,12939,5618,1
7032,11990,6249,11816,8195,11144,12205,11033,18611,12352,11344,3426,1
6390,11132,5751,11219,7869,11101,12185,11485,18805,12690,11616,3533,1
10510,16371,6942,15052,9241,12804,13861,10919,20513,9422,10580,1768,1
6739,10478,5786,10697,7632,10444,11743,11527,18411,13086,11336,3737,1
9984,17153,7152,15453,9497,12715,13649,10735,20423,9375,10745,1851,1
6468,11354,5731,11601,8336,11274,12857,12006,19242,12305,11262,3259,1
6612,11171,5631,11686,8063,11239,12867,11523,19714,12140,11356,3103,1
9375,14199,8316,13031,9736,12093,12836,11661,17272,11401,10198,3368,1
6674,11111,5699,11039,7930,11117,12407,11485,19204,12280,11502,3326,1
7332,10869,6312,10744,8183,10716,11748,11630,18127,12875,11124,3653,1
7509,11122,6094,11042,7816,10728,12014,11434,18258,12785,11349,3444,1
7090,12249,6134,11873,8395,11410,12737,11403,19270,12171,11249,3159,1
7314,10601,6263,10470,7814,10452,11640,11537,17741,13212,11311,3866,1
6493,10368,5550,10718,7722,10453,11871,11378,18849,13396,11496,3661,1
6889,10071,5344,9997,7194,10124,11487,11403,18420,13288,11592,3613,1
6260,9266,5492,9396,7342,9648,11090,11244,17136,14501,11869,4467,1
6100,9851,5700,10105,7489,10111,11462,11136,17829,13519,11896,4064,1
5678,9290,5401,9546,7296,9794,11362,11476,17678,13933,11993,4211,1
7259,12768,6501,12329,8736,11693,12609,11633,18400,12283,11173,3537,1
7750,12744,6758,12284,8607,11646,12574,11427,18176,12049,10930,3434,1
7423,12572,6204,12491,8359,11408,12665,11185,18908,11855,11303,3261,1
8008,12404,6219,11852,8312,11270,12591,11183,19091,12498,11324,3079,1
7758,12835,6326,12310,8669,11332,12576,11001,18697,11779,11204,3321,1
7119,11122,5598,11137,7814,10808,12124,11392,18295,12734,11522,3641,1
7283,11575,5837,11227,7867,10804,12056,11391,18489,12334,11465,3622,1
9352,15965,6332,15263,9057,12471,13687,10554,20638,9621,10497,1921,1
7228,11491,5984,11149,8132,10947,12424,11494,18671,12997,11488,3545,1
9613,18053,6735,16515,10057,13670,14670,10593,21495,8351,11234,1522,1
6762,10900,5469,10915,7680,10476,11927,11309,18750,13172,11798,3707,1
7252,11611,5666,11031,7812,10885,12129,11366,18916,13028,11628,3707,1
8542,14555,6735,13844,9104,12425,13552,11335,19283,10876,10686,2936,1
6852,11359,5498,11528,7903,11021,12458,11389,18994,12375,11504,3606,1
8405,16237,6347,15295,9474,13215,14238,11217,21640,9717,10955,1777,1
7562,13010,6016,12456,8314,11846,13022,11305,19601,12029,11105,2798,1
6975,12202,5612,12019,8099,11273,12420,11197,19369,12222,11362,3328,1
7508,11787,6188,11741,8317,11106,12338,11110,18568,12560,11231,3447,1
6933,11472,6041,11099,7933,10472,11786,11288,18049,13119,11653,3714,1
7226,11183,6103,11025,8047,10626,11953,11420,18089,13123,11623,3852,1
7220,11413,6305,11214,8200,10807,12236,11455,18032,12895,11140,3610,1
7436,13545,6138,12899,8838,11893,13264,11556,19763,11297,11079,2777,1
6796,12418,5747,12544,8289,11509,12956,11550,19804,11583,11603,3229,1
8032,14062,6821,13527,9151,12275,13208,11262,18983,11328,10565,3060,1
6837,11093,6009,11136,7787,10727,12292,11512,18524,12973,11431,3453,1
7688,14196,6693,13545,8994,12358,13180,11328,19028,10707,10831,2875,1
7588,12103,6285,11699,8598,11421,12483,11854,18473,12702,10976,3338,1
8049,14640,6744,13811,9217,12434,13553,11389,19177,10764,10726,2885,1
8346,16288,7284,15254,10102,13140,14082,11342,19954,10372,10594,2479,1
7827,12589,6631,12313,8902,11678,12709,11673,18159,12272,11241,3436,1
6788,14695,5804,14419,9238,12851,13853,11488,20623,10650,11012,2789,1
7867,12966,6377,12436,8653,11640,12739,11688,18723,12029,11281,3296,1
7601,13593,6405,13237,9002,12178,13063,11546,19417,11413,11219,3173,1
7557,12133,6293,11507,8341,11108,12146,11273,18223,12649,11238,3623,1
7178,12429,6333,11752,8394,11265,12616,11650,18507,12416,11145,3555,1
7849,12662,6816,12234,8790,11507,12728,11614,18434,12131,10760,3271,1
7720,13022,6364,12469,8484,11773,12862,11404,18712,11977,11019,3422,1
8327,12934,7390,12026,9063,11396,12159,11687,17940,12529,10950,3503,1
6539,12116,6010,11776,8647,11603,12864,11698,18675,12883,11174,3491,1
7000,12851,6166,12469,8563,11901,13010,11747,18926,12265,10983,3043,1
8304,13877,6992,12958,9028,11776,12807,11308,18305,11234,10897,3208,1
8103,13493,6709,12946,8893,11925,12717,11310,18334,11566,10764,3228,1
7490,13240,6210,12764,8533,11554,12777,11191,18504,11391,11131,3292,1
7702,13179,6585,12514,8885,11791,13014,11324,18679,11877,10800,3199,1
7782,12721,6768,12155,8918,11519,12638,11746,18207,12463,10814,3389,1
7641,15114,6557,14490,9406,12848,13974,11318,19869,10542,10865,2658,1
7345,12801,6428,12193,8998,11847,12862,11939,18724,12430,10930,3123,1
7564,12068,6818,11344,8319,10987,12090,11468,17464,13240,11244,3941,1
7339,12142,6654,11828,8368,11274,12460,11482,18481,12701,11097,3595,1
8453,13872,6867,13016,8822,11926,13019,11473,18699,11585,10730,3165,1
9044,17090,7655,15944,10170,13592,14451,11322,19980,9761,10209,2039,1
6999,11567,5851,11426,7958,10889,12070,11187,18512,12249,11466,3644,1
8568,15793,6751,14738,9244,12731,13948,10956,20409,9776,10888,2337,1
7669,12829,6346,12454,8221,11422,12666,11304,19231,12070,11234,3104,1
7903,12961,6791,12333,8786,11735,12743,11644,18189,12207,10864,3368,1
6718,11795,5956,11830,8306,11342,12389,11445,19080,12660,11632,3485,1
7367,13177,5940,12865,8341,11705,12823,11006,19788,11586,11284,3020,1
7781,12927,6437,12506,8486,11815,12370,11386,18905,11797,11110,3177,1
7849,11893,6346,11132,8233,10995,12259,11268,18184,12659,11394,3419,1
7028,12685,6165,12180,8338,11406,12603,11027,18470,11977,11279,3567,1
7781,13329,6080,13084,8678,11885,13237,11249,19763,11331,11405,3017,1
6945,14394,5626,14227,8812,12516,13777,11273,20284,10380,11297,2698,1
7913,14320,6250,13784,9019,12408,13475,11047,20249,10487,11009,2694,1
8821,18355,5957,16300,9417,13069,14533,10529,22238,8718,11763,1649,1
11102,19355,7251,17039,10031,13486,14819,10327,21491,7842,10979,1444,1
8069,12316,6767,11782,8523,11112,12105,11350,17588,12569,11067,3685,1
7392,11519,6342,11508,8089,10812,11848,11031,18236,12744,11375,3743,1
7576,12857,6769,11952,8801,11394,12545,11582,18837,12774,11104,3215,1
7702,13915,6016,13583,8835,12281,13413,11510,20080,11016,11163,2808,1
6714,11168,5946,10992,8045,10481,12059,11564,18242,12968,11528,3725,1
8352,18039,4946,16534,9265,13018,14793,10045,23153,7348,12234,1277,1
7767,16115,5832,15345,9349,13326,14502,10944,21127,9215,11165,2241,1
8010,14941,6535,14013,9020,12734,13430,11396,19973,10865,11175,2738,1
7306,13418,6386,12927,8813,11824,13055,11181,19182,11431,11250,3262,1
7420,12525,5764,12384,8312,11583,12546,11351,19259,11725,11330,3231,1
6759,11386,5734,11158,7928,10837,12290,11264,18513,12874,11527,3727,1
10975,19557,6954,17313,9574,13488,14419,10176,21424,7302,11045,1323,1
7602,12318,6256,11545,8187,11142,12603,11422,18603,12579,11352,3323,1
8377,13009,6365,12441,8755,11455,12752,11132,18568,11517,11055,3278,1
7359,11527,6264,11295,7915,10461,11766,11310,17613,12843,11240,3836,1
8086,13396,6807,12748,8762,11725,12606,11263,18401,11475,11137,3434,1
7200,10671,6102,10389,7679,10208,11258,11102,17389,13343,11587,4303,1
7770,11038,6333,10707,7822,10076,11463,11202,17373,12980,11602,4102,1
9102,16729,5794,15002,8792,12293,14081,10697,21706,9201,11380,1698,1
8767,14922,6654,13624,9068,11921,13152,11285,19407,10438,10766,2600,1
7685,11243,6217,10731,8042,10249,11560,10958,17490,12678,11369,4272,1
7536,11459,6188,11102,8081,10667,12153,11389,18168,13045,11466,3752,1
7261,12730,6431,12235,8618,11571,12715,11682,18318,12288,11054,3532,1
7246,11895,6036,11530,8100,10931,12179,11204,18586,12305,11541,3687,1
7897,12955,6082,12465,8564,11549,12774,11124,18816,11359,11120,3274,1
8020,13292,6702,12629,9057,11624,12681,11444,18436,11798,11332,3495,1
6992,10888,6041,10718,7768,10444,11758,11324,17970,13367,11475,3843,1
7013,10850,5884,10517,7745,10533,11799,11270,17833,13080,11491,3935,1
7364,12502,5990,12209,8236,11399,12701,11424,19407,11858,11366,3196,1
6909,11173,5242,10956,7805,10754,12204,11066,18782,12869,11882,3665,1
7781,11575,6483,11130,7943,10624,11851,11319,17732,13050,11356,3847,1
7940,11751,6792,11209,8268,11062,12154,11403,17955,12815,11109,3701,1
7561,11638,6006,11458,8053,10828,12272,11322,18783,12634,11478,3402,1
7943,12874,6689,12118,8708,11511,12391,11657,18432,12427,10897,3291,1
7091,12362,6282,12109,8543,11674,12555,11426,18645,12286,11310,3400,1
7681,11707,6595,11222,8322,10726,12075,11503,17965,13051,11409,3656,1
7353,12461,5853,12499,8538,11719,13095,11503,19266,11793,11282,3363,1
6250,12029,5921,12506,8683,12026,13139,11519,19580,11941,11503,3340,1
6125,11761,5671,12056,8226,11531,12918,11493,19420,12276,11454,3303,1
6518,12848,6092,12991,8676,11865,13189,11347,19889,11573,11479,3200,1
6464,11567,5544,11807,7962,11177,12390,11281,19160,12083,11680,3613,1
7719,13201,6618,12624,8915,11751,12749,11203,19118,11379,11033,3279,1
7048,10933,6184,10903,7976,10533,11705,11029,17986,13223,11698,4331,1
7090,11915,5891,11865,8157,11068,12427,11089,18931,12721,11531,3512,1
7680,12399,6592,11916,8476,11435,12359,11632,18056,12508,10817,3415,1
6550,11111,6040,11261,8205,11082,12050,11600,18842,12917,11584,3741,1
6840,11478,5965,11408,8055,11106,12202,11267,18175,12423,11507,3846,1
6681,10871,6131,10982,8153,10822,11988,11478,18277,13192,11607,3927,1
7957,18523,6125,17422,10099,14026,15204,10920,22022,8404,11605,1699,1
9010,19277,6345,16953,9501,12958,14364,10246,21715,7831,11502,1461,1
6341,11517,5401,11400,7722,11069,12483,11153,19334,12264,11535,3448,1
6599,11869,5915,11913,8330,11272,12413,10959,18684,12207,11553,3772,1
9271,19761,6199,18049,9962,13798,15114,10145,22536,7258,11640,1185,1
7214,12957,6307,12771,8725,11768,13001,11323,19426,11773,11234,3180,1
7629,12841,5802,12580,8452,11671,13158,11453,19753,11285,11299,3206,1
7255,12482,6101,11921,8291,11295,12793,11566,18767,12607,11135,3261,2
7656,13413,6107,12852,8641,11671,12927,11292,19250,11604,10904,2975,2
8707,15484,6389,14574,9099,12867,13380,11026,20085,10173,10992,2310,2
7792,12142,6139,11429,8360,11278,12517,11429,18934,12278,11227,3291,2
8721,16537,6344,15247,9265,13294,13915,10921,21379,9384,10803,1838,2
7741,13776,6709,13557,8822,11867,13022,11406,18869,11464,10935,3026,2
8014,13645,6417,13284,8812,12235,13281,11714,19829,11241,10607,2726,2
8793,14036,7201,13389,8958,12082,12942,11424,18762,11237,10823,2917,2
8635,14881,6731,13914,9084,12368,13314,11241,19724,10650,10977,2567,2
7540,12793,6176,12320,8491,11439,12570,11594,19430,11675,11116,3134,2
8078,14165,6538,13480,8874,12271,13148,11343,19911,11248,11286,2721,2
7331,13107,6216,12485,8628,11550,12777,11335,18811,11803,11057,3258,2
7355,12085,6648,12126,8644,11418,12510,11669,18556,12079,11112,3386,2
7522,13433,5941,13061,8775,12006,13346,11355,19979,11265,11204,2838,2
9389,17422,6575,15306,9878,12855,14366,11151,20619,9526,10882,1889,2
8172,14233,6581,13649,9082,12549,13428,11286,19968,11162,11044,2796,2
7424,12825,6130,12270,8611,11535,12680,11492,19281,11984,11283,3287,2
8516,13979,6743,13683,9192,12190,13451,11287,19321,10966,10769,2772,2
7201,12951,6267,12687,8760,11640,12986,11426,19379,12027,11268,3091,2
7898,14691,6443,14140,9033,12600,13793,11144,19981,10715,11240,2674,2
7131,12484,5936,12637,8519,11809,12982,11597,19447,11888,11433,3234,2
7473,12330,6583,12101,8705,11963,12814,11858,18866,12256,11060,3110,2
7661,11415,6797,11051,8459,10766,12023,11578,17241,12952,11034,3683,2
6925,12185,5747,12615,8466,11985,13072,11876,19300,11377,11103,2968,2
8103,12702,6936,12558,8767,12040,12719,11920,18748,12179,10943,2966,2
7618,12466,6276,12347,8725,11951,12894,11857,19063,11535,10944,3041,2
7569,11908,6276,11918,8464,11831,12626,12025,18662,12147,10927,3169,2
8105,13094,6850,12796,9018,11843,12965,11800,18712,11684,10676,2858,2
5858,10289,5514,10697,7872,10758,12221,11750,18150,13732,11907,3858,2
8253,11562,6878,11061,8426,10581,11883,11623,17433,13073,11135,3624,2
7502,11602,6338,11259,8362,11360,12641,12112,18297,12842,11017,3359,2
7032,11799,6242,11675,8435,11260,12720,11817,18680,12780,11248,3314,2
8062,12934,6663,12308,9074,11826,12794,11923,18301,12221,10948,3366,2
8237,13597,6260,12657,8722,11694,13304,11569,19312,11929,11004,2950,2
6791,11734,6102,11943,8809,11826,12787,12125,18604,12330,11413,3616,2
8149,11645,6392,10852,7822,10574,11542,11359,17494,13103,11235,3581,2
7718,12590,6022,12253,8199,11379,12549,11532,19324,12047,10996,3052,2
8283,12718,6901,11974,8639,11450,12461,11489,18362,12282,10755,3356,2
9547,18473,5516,16979,8951,13100,14665,10253,22638,7099,11552,1215,2
9307,16002,6841,14923,9543,12934,13792,11297,19641,9939,10543,2304,2
7745,14782,6020,14361,9154,12765,13810,11408,19641,10591,10743,2614,2
8232,13089,6694,12380,8637,11453,12661,11339,18392,12093,10888,3288,2
7464,10863,6441,10382,8166,10356,11888,11806,17340,13746,11548,3997,2
8061,13880,6657,13345,9047,12311,13286,11628,19713,11406,11074,2719,2
7603,12518,6681,12351,8797,11740,12940,11981,18780,12154,11053,3154,2
7524,12483,6441,12440,8577,12109,13242,11639,18847,11760,10865,3098,2
7670,11910,6850,11514,8674,11397,12516,11817,17969,12413,10790,3497,2
6935,11352,6220,11461,8729,11457,12805,11905,18533,12737,11136,3514,2
7359,11765,6699,11696,8706,11505,12579,11903,18237,12596,10960,3339,2
7400,12679,6071,12650,8770,12341,13372,11758,19094,11945,11212,3087,2
7037,11313,6205,11265,8603,11327,12477,11917,18464,12788,11008,3524,2
6769,11712,6290,11828,8660,11690,12831,11650,18479,12774,11435,3284,2
6861,11823,5944,11978,8456,11613,12876,12074,19230,12171,11395,3284,2
7452,12587,6392,12604,8944,11889,13365,11611,19023,11846,11164,2947,2
7581,10433,6625,10226,8043,10424,11364,11673,17235,13369,11364,3991,2
7097,12368,6176,12176,8718,11802,13082,11815,18771,11972,11023,3190,2
7713,11889,6812,11836,8892,11573,12781,11990,17996,12289,10855,3531,2
7310,11231,6410,11204,8376,11210,12145,11797,17882,12922,11139,3565,2
7465,12747,6509,12263,8804,11762,12624,12005,18965,12011,10936,3154,2
8614,14903,7136,14075,9668,12725,13405,11377,18858,10582,10619,2665,2
7581,12194,6858,12098,8988,11624,12515,11731,17966,12671,10863,3429,2
7676,13419,6919,13171,9299,12376,13138,11889,18652,11337,10684,2792,2
6927,12663,5708,12342,8462,11612,13220,11496,19507,11816,10804,2969,2
7572,11338,6749,11194,8560,10951,12305,11871,17748,13155,10955,3595,2
7130,10483,6422,10492,8172,10588,11951,11928,17057,13639,11471,3862,2
7991,12954,6770,12176,8624,11606,12656,11273,18844,12199,10924,3192,2
7205,11471,6601,11305,8691,11226,12121,11901,17540,13340,11225,3477,2
7136,11870,6649,11851,8768,11500,12691,12051,18157,12462,11080,3540,2
6799,11163,6060,11273,8468,11088,12394,11810,18175,12941,11434,3642,2
7166,11363,6635,11247,8767,11205,12387,12050,17950,13008,11041,3634,2
6828,11189,6170,11455,8595,11112,12523,11912,18027,12775,11196,3462,2
7435,11492,6762,11494,8631,11061,12371,11868,17774,12791,11095,3629,2
7774,12053,7148,11842,8886,11500,12427,11963,17889,12577,10797,3314,2
7224,10960,6172,10808,8261,10549,11806,11690,17358,13325,11253,3909,2
8290,12316,7129,11827,8781,11302,12235,11666,17598,12479,10738,3587,2
7652,11774,6472,11524,8825,11308,12660,11905,18043,12703,11110,3414,2
8573,14650,6731,13964,9212,12639,13608,11135,19781,10610,10850,2622,2
6978,10709,6545,10868,8458,11009,12425,11989,17980,13255,11186,3699,2
6773,12309,5959,12674,8493,12049,13134,11567,18865,11862,11129,3049,2
7004,11359,6324,11316,8392,11235,12451,12033,18001,13096,11451,3462,2
7285,14284,6444,14116,9379,12880,14120,11792,20207,10940,10928,2621,2
7449,11800,6832,11607,8785,11548,12612,12092,17924,12767,11083,3402,2
8246,12936,7245,12299,9172,11820,12747,11465,18460,11984,10641,3155,2
8363,13239,6837,12888,9109,11827,12695,11395,18480,11730,10640,3320,2
8722,12634,6732,12125,8570,11307,12412,11093,17867,11771,10602,3374,2
7238,11741,6096,11565,8069,11057,12153,11100,18578,12496,11383,3353,2
7573,12021,6073,11628,8053,11257,12288,11305,18603,12399,11307,3272,2
8591,13468,6949,12709,8888,11802,12863,11469,18919,11661,10749,2959,2
7698,11638,6772,11248,8712,11101,12376,11558,17363,13060,10987,3578,2
8115,12540,6281,11952,8374,11364,12464,11332,18274,11901,10874,3228,2
8130,12610,6763,11744,8475,11001,11944,11356,18028,12192,10988,3441,2
8181,12957,6539,12272,8569,11705,12587,11429,18989,12214,11175,2977,2
9225,14441,7444,13098,9194,11639,12736,11288,18409,11422,10639,3007,2
8578,13446,6700,12292,8736,11690,12713,11571,18514,11964,11062,2914,2
8837,12507,7175,11663,8726,11028,12008,11459,17271,12691,10929,3354,2
9730,15430,7809,14190,9702,12501,13174,11237,18829,10918,10403,2477,2
7346,12031,6600,11893,8480,11281,12543,11471,18643,12535,11057,3368,2
8267,14517,6944,14118,9295,12453,13557,11609,19939,10884,10830,2675,2
6890,12665,5740,12348,8194,11560,12702,11210,19604,12029,11296,3216,2
7515,10703,6822,10592,8234,10440,11832,11659,17382,13646,11281,3957,2
7986,13986,6601,13044,8599,11829,12798,11408,19071,11507,10995,3033,2
7609,13364,6448,13001,8851,11933,13245,11397,19415,11530,11269,3017,2
8083,13556,6964,13188,8899,12012,12986,11507,18709,11271,10739,3111,2
7428,10087,6157,9599,7504,9739,11066,11444,16951,14252,11724,4098,2
7204,12867,6185,12508,8724,11915,12898,11484,19425,11569,11101,3090,2
7161,11988,6375,11853,8487,11448,12579,11498,18606,12600,11175,3275,2
7165,12617,6294,12567,8380,11646,12647,11317,18760,11969,11280,3170,2
7460,12936,6102,12753,8654,12004,13099,11634,19343,11997,11393,3137,2
6684,11453,5900,11221,8036,11050,12238,11476,18767,12797,11496,3493,2
7746,12313,6300,11566,8409,11364,12486,11489,18930,12231,11249,3383,2
7692,13375,6423,12922,8859,12054,13264,11442,19385,11872,11084,3087,2
8030,14610,5952,14151,8916,12583,13555,11240,20422,10660,11158,2346,2
8021,12973,6183,12204,8358,11348,12684,11238,19158,11719,11047,3053,2
7869,12478,6506,12279,8571,11630,12547,11490,18644,12439,11135,3044,2
7056,11620,6292,11591,8204,10910,12370,11669,18516,12719,11195,3502,2
7740,12556,6608,12373,8638,11421,12585,11505,18692,11890,10934,3235,2
7929,13237,6557,12984,8919,11985,13332,11449,19186,11364,11036,2958,2
8324,13213,6810,12545,8782,11733,12603,11298,18605,11770,10829,2917,2
7549,11385,6220,11150,8056,10881,12081,11284,18333,12789,11202,3654,2
7192,12171,6241,12002,8507,11696,12976,11412,19082,12539,11475,3234,2
7492,13517,6631,13346,8789,12059,12943,11115,19258,11320,11214,3000,2
8202,12440,7262,12008,8792,11386,12278,11714,17719,12500,10748,3336,2
7776,13396,6097,13189,8721,12090,13018,11336,19263,11394,11192,2936,2
8801,14434,7430,13725,9419,12263,13037,11485,18524,11026,10690,2975,2
7253,12302,5696,12255,8338,11981,12858,11491,19897,11980,11358,2929,2
7752,13244,5970,12802,8632,12056,13107,11266,19518,11545,11217,2948,2
8137,14470,6670,13818,8954,12410,13361,11620,19845,11102,11094,2708,2
7933,13913,6089,14039,8906,12624,13518,11509,20596,10973,11047,2528,2
7970,16997,6392,15979,9669,13537,14216,11035,21215,9339,11009,2026,2
8499,13603,6806,12639,8741,11872,12865,11484,18812,12145,10891,2872,2
7772,12778,5916,12545,8556,12065,13131,11309,19283,11610,11116,2976,2
7486,12112,6617,11906,8512,11234,12173,11349,18010,12493,11345,3625,2
8221,11553,6987,10801,8460,10800,11862,11466,17053,13373,10837,3778,2
7884,12116,6550,11372,8225,11015,12277,11474,18214,12711,11481,3493,2
7573,11706,6452,11455,8197,10935,12069,11655,18099,13096,11339,3700,2
7537,12504,6425,11884,8411,11266,12330,11483,18802,12744,11283,3181,2
8416,13330,6941,12895,8786,11876,13060,11881,18848,11679,11026,3064,2
7249,11917,5846,11733,8387,11355,12649,11456,18999,12167,11462,3293,2
7291,13702,6332,13283,8973,12201,13279,11298,19428,11118,10989,3292,2
6458,11087,5531,11070,7855,11037,12453,11468,18605,12451,11410,3699,2
6473,12500,5635,12682,8563,12041,13099,11299,19839,11062,11320,3186,2
7701,12210,6433,11971,8556,11395,12376,11780,18695,12063,11083,3435,2
6944,11522,5837,11102,7818,11091,12251,11223,18722,12706,11599,3788,2
8235,13738,6564,12663,8719,11806,12883,11315,18834,11790,10750,3018,2
6467,11588,5627,11378,7850,11204,12027,11485,18852,12441,11594,3783,2
6893,12460,5783,12181,8105,11430,12639,11257,19141,12054,11379,3586,2
7701,15328,6785,14841,9656,13424,14134,11797,20698,10370,11073,2553,2
7831,13048,7089,12584,8938,12064,12638,11734,18476,11971,10847,3221,2
7846,12941,6764,12608,8786,12075,12823,12129,18695,12212,10974,3035,2
7573,13252,6736,12931,8881,12026,13047,11838,19206,11566,10873,3040,2
7026,12439,6270,12673,8673,12159,13059,12024,19824,11448,11046,2940,2
7971,15257,6608,14589,9346,13147,14026,11813,20529,9941,10909,2065,2
