date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,freezing_level_height,sunshine_duration,weather_code,cape,is_day
2024-06-30 17:00:00+00:00,26.25,77.0,21.89686,30.412579,0.0,0.0,5270.0,0.0,0.0,0.0,0.0
2024-06-30 17:15:00+00:00,26.15,77.0,21.800066,30.259018,0.0,0.0,5260.0,0.0,0.0,0.0,0.0
2024-06-30 17:30:00+00:00,26.0,78.0,21.866093,30.145813,0.0,0.0,5240.0,0.0,1.0,0.0,0.0
2024-06-30 17:45:00+00:00,25.9,79.0,21.977848,30.056934,0.0,0.0,5230.0,0.0,1.0,0.0,0.0
2024-06-30 18:00:00+00:00,25.75,79.0,21.832193,29.826088,0.0,0.0,5210.0,0.0,1.0,0.0,0.0
2024-06-30 18:15:00+00:00,25.7,78.0,21.575237,29.583298,0.0,0.0,5200.0,0.0,1.0,0.0,0.0
2024-06-30 18:30:00+00:00,25.6,77.0,21.26768,29.304745,0.0,0.0,5190.0,0.0,0.0,0.0,0.0
2024-06-30 18:45:00+00:00,25.55,76.0,21.006342,29.064419,0.0,0.0,5180.0,0.0,0.0,0.0,0.0
2024-06-30 19:00:00+00:00,25.5,75.0,20.742695,28.82465,0.0,0.0,5170.0,0.0,0.0,0.0,0.0
2024-06-30 19:15:00+00:00,25.5,74.0,20.524834,28.660252,0.0,0.0,5160.0,0.0,0.0,0.0,0.0
2024-06-30 19:30:00+00:00,25.45,73.0,20.256294,28.472576,0.0,0.0,5140.0,0.0,0.0,0.0,0.0
2024-06-30 19:45:00+00:00,25.45,73.0,20.256294,28.42126,0.0,0.0,5130.0,0.0,0.0,0.0,0.0
2024-06-30 20:00:00+00:00,25.4,72.0,19.985245,28.234314,0.0,0.0,5110.0,0.0,0.0,0.0,0.0
2024-06-30 20:15:00+00:00,25.4,71.0,19.759552,28.121761,0.0,0.0,5110.0,0.0,0.0,0.0,0.0
2024-06-30 20:30:00+00:00,25.4,71.0,19.759552,28.070335,0.0,0.0,5100.0,0.0,0.0,0.0,0.0
2024-06-30 20:45:00+00:00,25.4,70.0,19.531055,27.966831,0.0,0.0,5100.0,0.0,0.0,0.0,0.0
2024-06-30 21:00:00+00:00,25.35,70.0,19.483223,27.893501,0.0,0.0,5090.0,0.0,0.0,0.0,0.0
2024-06-30 21:15:00+00:00,25.35,70.0,19.483223,27.893501,0.0,0.0,5090.0,0.0,0.0,0.0,0.0
