Date,Unit Name,Longitude,Latitude,Fuel Type,Time,MW,MVAR
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,234,102
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,229,101
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,231,102
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,230,103
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,235,103
7/18/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,234,102
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:00,324,54
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:30,322,53
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:00,323,25
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:30,324,27
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:00,316,27
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:30,316,26
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:00,317,28
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:30,317,28
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:00,325,27
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:30,319,28
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:00,321,26
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:30,316,27
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:00,312,27
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:30,310,51
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:00,316,50
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:30,313,51
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:00,329,96
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:30,326,96
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:00,323,98
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:30,325,97
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:00,327,98
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:30,326,98
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:00,323,97
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:30,315,91
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:00,330,87
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:30,325,73
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:00,321,113
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:30,321,106
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:00,326,79
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:30,326,93
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:00,326,87
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:30,323,98
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:00,324,93
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:30,321,97
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:00,323,102
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:30,325,100
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:00,326,105
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:30,320,95
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:00,326,52
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:30,322,56
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:00,323,53
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:30,313,42
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:00,326,44
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:30,320,44
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:00,320,43
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:30,316,43
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:00,317,9
7/18/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:30,309,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:00,353,28
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:30,344,28
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:00,347,27
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:30,350,29
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:00,349,28
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:30,345,28
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:00,329,-1
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:30,327,0
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:00,321,3
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:30,322,48
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:00,343,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:30,349,48
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:00,346,48
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:30,346,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:00,345,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:30,349,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:00,346,48
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:30,348,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:00,349,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:30,350,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:00,344,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:30,344,48
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:00,342,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:30,352,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:00,347,46
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:30,352,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:00,346,47
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:30,348,4
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:00,346,1.7
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:30,352,-8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:00,353,-6
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:30,352,2
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:00,319,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:30,323,6
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:00,318,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:30,322,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:00,323,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:30,323,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:00,325,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:30,322,8
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:00,348,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:30,350,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:00,350,11
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:30,345,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:00,341,7
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:30,339,16
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:00,344,9
7/19/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:30,344,8
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,69,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,0,0
7/19/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,0,0
7/20/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,0,0
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:00,322,-7
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:30,322,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:00,328,-4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:30,325,-4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:00,325,-4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:30,318,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:00,318,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:30,321,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:00,324,-7
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,4:30,328,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:00,313,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,5:30,317,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:00,324,-3
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,6:30,319,10
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:00,323,10
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,7:30,269,11
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:00,324,0
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,8:30,321,0
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:00,321,0
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,9:30,320,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:00,323,-3
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,10:30,323,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:00,317,-4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,11:30,320,-3
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:00,325,3
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,12:30,324,9
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:00,324,12
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,13:30,319,7
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:00,327,-2
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,14:30,321,-4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:00,323,4
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,15:30,318,14
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:00,322,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,16:30,325,13
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:00,317,16
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,17:30,319,17
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:00,319,2
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,18:30,316,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:00,322,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,19:30,318,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:00,318,-7
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,20:30,325,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:00,318,-6
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,21:30,327,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:00,321,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,22:30,316,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:00,323,-5
7/20/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,23:30,323,-4
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,0,0
7/21/2024,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,0,0
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:00,313,12
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,0:30,268,11
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:00,229,11
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,1:30,233,10
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:00,230,8
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,2:30,227,8
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:00,231,4
7/21/2024,Jatim 1 #2,113.586780014842,-7.71623683310037,Batubara,3:30,232,6
