date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,freezing_level_height,sunshine_duration,weather_code,cape,is_day
2024-06-30 17:00:00+00:00,26.35,89.0,24.390089,31.792202,0.0,0.0,5210.0,0.0,3.0,80.0,0.0
2024-06-30 17:15:00+00:00,26.3,89.0,24.340809,31.711048,0.0,0.0,5200.0,0.0,3.0,80.0,0.0
2024-06-30 17:30:00+00:00,26.25,89.0,24.291536,31.629978,0.0,0.0,5190.0,0.0,3.0,70.0,0.0
2024-06-30 17:45:00+00:00,26.25,88.0,24.10315,31.468414,0.0,0.0,5180.0,0.0,3.0,70.0,0.0
2024-06-30 18:00:00+00:00,26.25,88.0,24.10315,31.468414,0.0,0.0,5170.0,0.0,3.0,70.0,0.0
2024-06-30 18:15:00+00:00,26.2,88.0,24.053946,31.387772,0.0,0.0,5160.0,0.0,3.0,70.0,0.0
2024-06-30 18:30:00+00:00,26.15,88.0,24.004738,31.307205,0.0,0.0,5150.0,0.0,2.0,80.0,0.0
2024-06-30 18:45:00+00:00,26.1,89.0,24.143711,31.41671,0.0,0.0,5130.0,0.0,2.0,90.0,0.0
2024-06-30 19:00:00+00:00,26.1,89.0,24.143711,31.41671,0.0,0.0,5120.0,0.0,2.0,90.0,0.0
2024-06-30 19:15:00+00:00,26.05,89.0,24.09443,31.36319,0.0,0.0,5110.0,0.0,2.0,90.0,0.0
2024-06-30 19:30:00+00:00,26.0,89.0,24.045158,31.307297,0.0,0.0,5100.0,0.0,2.0,90.0,0.0
2024-06-30 19:45:00+00:00,25.95,89.0,23.995884,31.226707,0.0,0.0,5090.0,0.0,2.0,90.0,0.0
2024-06-30 20:00:00+00:00,25.95,89.0,23.995884,31.248806,0.0,0.0,5080.0,0.0,2.0,90.0,0.0
2024-06-30 20:15:00+00:00,25.9,89.0,23.946606,31.168285,0.0,0.0,5080.0,0.0,2.0,90.0,0.0
2024-06-30 20:30:00+00:00,25.9,89.0,23.946606,31.168285,0.0,0.0,5080.0,0.0,2.0,90.0,0.0
2024-06-30 20:45:00+00:00,25.9,88.0,23.758701,31.05235,0.0,0.0,5070.0,0.0,2.0,80.0,0.0
2024-06-30 21:00:00+00:00,25.9,88.0,23.758701,31.05235,0.0,0.0,5070.0,0.0,2.0,80.0,0.0
2024-06-30 21:15:00+00:00,25.85,88.0,23.709497,30.972256,0.0,0.0,5070.0,0.0,2.0,80.0,0.0
2024-06-30 21:30:00+00:00,25.8,88.0,23.660288,30.911423,0.0,0.0,5060.0,0.0,2.0,70.0,0.0
2024-06-30 21:45:00+00:00,25.75,88.0,23.611082,30.831478,0.0,0.0,5060.0,0.0,2.0,70.0,0.0
2024-06-30 22:00:00+00:00,25.7,88.0,23.561876,30.767673,0.0,0.0,5050.0,0.0,2.0,60.0,0.0
2024-06-30 22:15:00+00:00,25.6,88.0,23.46346,30.6209,0.0,0.0,5050.0,0.0,2.0,50.0,0.0
2024-06-30 22:30:00+00:00,25.45,89.0,23.503117,30.495106,0.0,0.0,5060.0,0.0,2.0,50.0,0.0
2024-06-30 22:45:00+00:00,25.35,89.0,23.40456,30.344925,0.0,0.0,5060.0,0.0,2.0,40.0,0.0
2024-06-30 23:00:00+00:00,25.45,89.0,23.503117,30.50433,0.0,0.0,5060.0,0.0,2.0,30.0,1.0
2024-06-30 23:15:00+00:00,25.7,88.0,23.561876,30.728989,0.0,0.0,5070.0,139.48909,2.0,20.0,1.0
2024-06-30 23:30:00+00:00,26.1,86.0,23.573494,31.072708,0.0,0.0,5080.0,900.0,2.0,10.0,1.0
2024-06-30 23:45:00+00:00,26.55,83.0,23.425219,31.367798,0.0,0.0,5090.0,900.0,2.0,10.0,1.0
2024-07-01 00:00:00+00:00,27.0,81.0,23.459816,31.772182,0.0,0.0,5100.0,900.0,2.0,0.0,1.0
2024-07-01 00:15:00+00:00,27.35,79.0,23.385757,32.01005,0.0,0.0,5110.0,900.0,2.0,0.0,1.0
2024-07-01 00:30:00+00:00,27.7,77.0,23.30024,32.288887,0.0,0.0,5110.0,900.0,3.0,0.0,1.0
2024-07-01 00:45:00+00:00,28.05,76.0,23.422092,32.61994,0.0,0.0,5120.0,900.0,3.0,0.0,1.0
2024-07-01 01:00:00+00:00,28.4,74.0,23.317812,32.836018,0.0,0.0,5120.0,900.0,3.0,0.0,1.0
2024-07-01 01:15:00+00:00,28.7,72.0,23.152678,32.91957,0.0,0.0,5120.0,900.0,3.0,0.0,1.0
2024-07-01 01:30:00+00:00,28.95,71.0,23.160994,33.031788,0.0,0.0,5130.0,900.0,3.0,0.0,1.0
2024-07-01 01:45:00+00:00,29.25,69.0,22.975485,33.10426,0.0,0.0,5130.0,900.0,3.0,0.0,1.0
2024-07-01 02:00:00+00:00,29.5,68.0,22.97271,33.208954,0.0,0.0,5130.0,900.0,3.0,10.0,1.0
2024-07-01 02:15:00+00:00,29.7,67.0,22.918377,33.277195,0.0,0.0,5130.0,900.0,3.0,20.0,1.0
2024-07-01 02:30:00+00:00,29.9,67.0,23.108547,33.490326,0.0,0.0,5140.0,900.0,3.0,30.0,1.0
2024-07-01 02:45:00+00:00,30.05,66.0,23.002466,33.589714,0.0,0.0,5140.0,900.0,3.0,50.0,1.0
2024-07-01 03:00:00+00:00,30.25,66.0,23.192278,33.908237,0.0,0.0,5140.0,900.0,3.0,60.0,1.0
2024-07-01 03:15:00+00:00,30.35,66.0,23.287176,34.035187,0.0,0.0,5150.0,900.0,3.0,70.0,1.0
2024-07-01 03:30:00+00:00,30.45,65.0,23.129328,34.068764,0.0,0.0,5150.0,900.0,3.0,80.0,1.0
2024-07-01 03:45:00+00:00,30.55,65.0,23.224041,34.168278,0.0,0.0,5160.0,900.0,3.0,90.0,1.0
2024-07-01 04:00:00+00:00,30.65,65.0,23.318758,34.27967,0.0,0.0,5160.0,900.0,3.0,100.0,1.0
2024-07-01 04:15:00+00:00,30.7,65.0,23.36612,34.260708,0.0,0.0,5160.0,900.0,3.0,110.0,1.0
2024-07-01 04:30:00+00:00,30.7,65.0,23.36612,34.19475,0.0,0.0,5170.0,900.0,3.0,110.0,1.0
2024-07-01 04:45:00+00:00,30.75,65.0,23.413475,34.263412,0.0,0.0,5170.0,900.0,3.0,110.0,1.0
2024-07-01 05:00:00+00:00,30.75,65.0,23.413475,34.381264,0.0,0.0,5170.0,900.0,3.0,120.0,1.0
2024-07-01 05:15:00+00:00,30.7,65.0,23.36612,34.465595,0.0,0.0,5160.0,900.0,3.0,130.0,1.0
2024-07-01 05:30:00+00:00,30.6,65.0,23.271404,34.436962,0.0,0.0,5150.0,900.0,3.0,140.0,1.0
2024-07-01 05:45:00+00:00,30.5,66.0,23.429525,34.34615,0.0,0.0,5130.0,900.0,3.0,150.0,1.0
2024-07-01 06:00:00+00:00,30.45,66.0,23.382074,34.060497,0.0,0.0,5120.0,900.0,3.0,160.0,1.0
2024-07-01 06:15:00+00:00,30.35,66.0,23.287176,33.60107,0.0,0.0,5120.0,900.0,3.0,160.0,1.0
2024-07-01 06:30:00+00:00,30.3,66.0,23.239723,33.379154,0.0,0.0,5120.0,900.0,3.0,150.0,1.0
