Date,Unit Name,Longitude,Latitude,Fuel Type,Time,MW,MVAR,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,freezing_level_height,sunshine_duration,weather_code,cape,is_day
2024-07-01 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,325.0,100.0,26.95,68.0,20.542849,30.105038,0.0,0.0,5110.0,900.0,3.0,0.0,1.0
2024-07-01 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,321.0,101.0,27.9,65.0,20.713411,31.276615,0.0,0.0,5120.0,900.0,3.0,0.0,1.0
2024-07-01 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,327.0,103.0,28.75,62.0,20.749014,32.244396,0.0,0.0,5120.0,900.0,3.0,0.0,1.0
2024-07-01 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,324.0,101.0,29.4,60.0,20.82721,33.01651,0.0,0.0,5130.0,900.0,3.0,0.0,1.0
2024-07-01 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,324.0,123.0,29.95,59.0,21.06914,33.727566,0.0,0.0,5130.0,900.0,3.0,0.0,1.0
2024-07-01 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,323.0,122.0,30.55,57.0,21.067932,34.629723,0.0,0.0,5140.0,900.0,3.0,0.0,1.0
2024-07-01 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,325.0,77.0,31.1,55.0,20.997837,35.374832,0.0,0.0,5140.0,900.0,3.0,0.0,1.0
2024-07-01 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,322.0,79.0,31.5,53.0,20.765707,35.708115,0.0,0.0,5160.0,900.0,3.0,0.0,1.0
2024-07-01 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,321.0,77.0,31.85,51.0,20.463865,35.841183,0.0,0.0,5170.0,900.0,3.0,0.0,1.0
2024-07-01 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,323.0,125.0,32.0,51.0,20.601694,35.898235,0.0,0.0,5180.0,900.0,3.0,0.0,1.0
2024-07-01 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,317.0,124.0,32.0,53.0,21.227343,35.997753,0.0,0.0,5180.0,900.0,3.0,0.0,1.0
2024-07-01 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,314.0,126.0,31.75,56.0,21.895683,35.812935,0.0,0.0,5140.0,900.0,3.0,80.0,1.0
2024-07-01 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,323.0,126.0,31.45,60.0,22.749777,35.733543,0.0,0.0,5100.0,900.0,3.0,160.0,1.0
2024-07-01 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,318.0,125.0,31.15,62.0,23.0092,35.320496,0.0,0.0,5110.0,900.0,3.0,190.0,1.0
2024-07-01 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,321.0,97.0,30.85,63.0,22.990835,35.120068,0.0,0.0,5120.0,900.0,3.0,190.0,1.0
2024-07-01 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,316.0,95.0,30.6,64.0,23.014954,34.96346,0.0,0.0,5120.0,900.0,3.0,160.0,1.0
2024-07-01 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,314.0,96.0,30.4,64.0,22.825878,34.703842,0.0,0.0,5120.0,900.0,3.0,120.0,1.0
2024-07-01 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,324.0,96.0,30.25,64.0,22.684076,34.518456,0.0,0.0,5130.0,900.0,3.0,100.0,1.0
2024-07-01 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,323.0,96.0,30.1,64.0,22.542265,34.31379,0.0,0.0,5140.0,900.0,3.0,80.0,1.0
2024-07-01 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,359.0,96.0,29.7,65.0,22.418892,33.84919,0.0,0.0,5150.0,900.0,1.0,80.0,1.0
2024-07-01 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,362.0,97.0,29.25,67.0,22.490458,33.51509,0.0,0.0,5150.0,739.42035,1.0,90.0,1.0
2024-07-01 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,319.0,97.0,28.7,71.0,22.92152,33.357494,0.0,0.0,5170.0,0.0,3.0,90.0,0.0
2024-07-01 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,322.0,98.0,28.25,75.0,23.395643,33.365364,0.0,0.0,5180.0,0.0,3.0,120.0,0.0
2024-07-01 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,326.0,51.0,28.1,78.0,23.901812,33.703796,0.0,0.0,5150.0,0.0,3.0,250.0,0.0
2024-07-01 12:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,323.0,51.0,28.05,81.0,24.482409,34.11933,0.0,0.0,5110.0,0.0,3.0,360.0,0.0
2024-07-01 12:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,325.0,51.0,27.9,82.0,24.541271,33.967976,0.0,0.0,5100.0,0.0,3.0,350.0,0.0
2024-07-01 13:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,321.0,51.0,27.7,83.0,24.548666,33.721012,0.0,0.0,5080.0,0.0,3.0,290.0,0.0
2024-07-01 13:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,313.0,52.0,27.45,83.0,24.30445,33.24139,0.0,0.0,5060.0,0.0,3.0,250.0,0.0
2024-07-01 14:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,327.0,53.0,27.25,83.0,24.109068,32.8184,0.0,0.0,5040.0,0.0,3.0,200.0,0.0
2024-07-01 14:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,325.0,54.0,27.0,83.0,23.864845,32.366276,0.0,0.0,5030.0,0.0,3.0,150.0,0.0
2024-07-01 15:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,323.0,50.0,26.8,82.0,23.46832,31.87331,0.0,0.0,5010.0,0.0,3.0,100.0,0.0
2024-07-01 15:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,323.0,51.0,26.6,81.0,23.070227,31.384216,0.0,0.0,5000.0,0.0,3.0,60.0,0.0
2024-07-01 16:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,324.0,0.0,26.5,80.0,22.767773,31.055332,0.0,0.0,4990.0,0.0,3.0,30.0,0.0
2024-07-01 16:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,321.0,-1.0,26.45,78.0,22.30236,30.686073,0.0,0.0,5000.0,0.0,3.0,10.0,0.0
2024-07-01 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,325.0,-1.0,26.4,77.0,22.042046,30.437572,0.0,0.0,5010.0,0.0,3.0,0.0,0.0
2024-07-01 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,318.0,0.0,26.3,77.0,21.945251,30.395424,0.0,0.0,4990.0,0.0,2.0,0.0,0.0
2024-07-01 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,325.0,0.0,26.15,77.0,21.800066,30.268925,0.0,0.0,4960.0,0.0,2.0,0.0,0.0
2024-07-01 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,318.0,31.0,25.95,78.0,21.817621,30.01775,0.0,0.0,4960.0,0.0,2.0,0.0,0.0
2024-07-01 19:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,323.0,33.0,25.8,78.0,21.672188,29.724384,0.0,0.0,4960.0,0.0,2.0,0.0,0.0
2024-07-01 19:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,321.0,32.0,25.7,78.0,21.575237,29.506332,0.0,0.0,4960.0,0.0,3.0,0.0,0.0
2024-07-01 20:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,326.0,42.0,25.7,78.0,21.575237,29.489273,0.0,0.0,4950.0,0.0,3.0,0.0,0.0
2024-07-01 20:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,312.0,5.0,25.65,78.0,21.526758,29.393116,0.0,0.0,4960.0,0.0,3.0,0.0,0.0
2024-07-01 21:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,323.0,18.0,25.6,79.0,21.686533,29.455048,0.0,0.0,4970.0,0.0,3.0,0.0,0.0
2024-07-01 21:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,323.0,19.0,25.55,80.0,21.843851,29.491997,0.0,0.0,4980.0,0.0,3.0,0.0,0.0
2024-07-01 22:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,324.0,40.0,25.5,80.0,21.795223,29.39075,0.0,0.0,4980.0,0.0,3.0,0.0,0.0
2024-07-01 22:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,320.0,51.0,25.4,80.0,21.69796,29.237217,0.0,0.0,4990.0,0.0,3.0,0.0,0.0
2024-07-01 23:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,322.0,51.0,25.55,80.0,21.843851,29.467625,0.0,0.0,4990.0,0.0,3.0,0.0,1.0
2024-07-01 23:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,325.0,100.0,26.15,78.0,22.011517,30.160236,0.0,0.0,4990.0,357.1114,3.0,0.0,1.0
2024-07-02 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,321.0,96.0,26.95,76.0,22.35926,31.203358,0.0,0.0,4980.0,900.0,3.0,10.0,1.0
2024-07-02 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,320.0,96.0,27.75,73.0,22.467806,32.11318,0.0,0.0,4990.0,900.0,3.0,10.0,1.0
2024-07-02 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,320.0,95.0,28.55,69.0,22.307333,32.883286,0.0,0.0,5000.0,900.0,3.0,20.0,1.0
2024-07-02 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,316.0,67.0,29.35,67.0,22.585552,33.934372,0.0,0.0,5000.0,900.0,1.0,60.0,1.0
2024-07-02 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,317.0,45.0,30.1,65.0,22.797806,34.962303,0.0,0.0,4990.0,900.0,1.0,100.0,1.0
2024-07-02 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,322.0,45.0,30.75,62.0,22.632587,35.921165,0.0,0.0,4990.0,900.0,3.0,140.0,1.0
2024-07-02 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,326.0,46.0,31.35,60.0,22.656013,36.674015,0.0,0.0,4990.0,900.0,3.0,190.0,1.0
2024-07-02 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,319.0,46.0,31.75,59.0,22.75357,36.965717,0.0,0.0,5000.0,900.0,3.0,250.0,1.0
2024-07-02 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,323.0,46.0,32.0,59.0,22.987461,37.210827,0.0,0.0,5010.0,900.0,3.0,300.0,1.0
2024-07-02 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,322.0,45.0,32.15,58.0,22.84537,37.05812,0.0,0.0,5010.0,900.0,3.0,270.0,1.0
2024-07-02 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,325.0,46.0,32.2,58.0,22.892046,36.782253,0.0,0.0,5000.0,900.0,3.0,250.0,1.0
2024-07-02 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,320.0,46.0,32.05,58.0,22.752012,36.2969,0.0,0.0,5000.0,900.0,2.0,300.0,1.0
2024-07-02 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,323.0,47.0,31.8,59.0,22.800348,36.15598,0.0,0.0,5000.0,900.0,2.0,380.0,1.0
2024-07-02 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,324.0,47.0,31.35,63.0,23.462526,36.130444,0.1,0.0,5000.0,900.0,80.0,520.0,1.0
2024-07-02 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,324.0,47.0,30.85,67.0,24.011784,35.846287,0.1,0.0,5000.0,900.0,80.0,640.0,1.0
2024-07-02 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,324.0,28.0,30.5,69.0,24.168417,35.664333,0.1,0.0,4990.0,900.0,80.0,660.0,1.0
2024-07-02 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,324.0,25.0,30.2,70.0,24.121675,35.383373,0.1,0.0,4980.0,900.0,80.0,650.0,1.0
2024-07-02 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,324.0,25.0,29.9,72.0,24.30408,35.3159,0.1,0.0,5010.0,900.0,80.0,670.0,1.0
2024-07-02 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,320.0,26.0,29.55,74.0,24.425064,35.13705,0.1,0.0,5030.0,900.0,80.0,680.0,1.0
2024-07-02 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,321.0,24.0,29.05,76.0,24.388182,34.602196,0.2,0.0,5030.0,900.0,80.0,660.0,1.0
2024-07-02 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,316.0,24.0,28.55,78.0,24.33797,34.0783,0.2,0.0,5030.0,203.88025,80.0,650.0,1.0
2024-07-02 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,316.0,25.0,28.2,81.0,24.62849,34.02638,0.1,0.0,5050.0,0.0,80.0,670.0,0.0
2024-07-02 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,321.0,25.0,28.0,83.0,24.841719,34.148655,0.1,0.0,5060.0,0.0,80.0,700.0,0.0
2024-07-02 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,318.0,25.0,27.75,85.0,24.99626,34.221424,0.0,0.0,5060.0,0.0,3.0,710.0,0.0
2024-07-02 12:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,317.0,24.0,27.6,87.0,25.239494,34.3895,0.0,0.0,5060.0,0.0,3.0,710.0,0.0
2024-07-02 12:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,328.0,24.0,27.55,87.0,25.19036,34.1893,0.0,0.0,5070.0,0.0,3.0,700.0,0.0
2024-07-02 13:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,319.0,26.0,27.5,87.0,25.141232,33.993504,0.0,0.0,5070.0,0.0,3.0,670.0,0.0
2024-07-02 13:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,323.0,24.0,27.35,88.0,25.185646,33.830692,0.0,0.0,5060.0,0.0,2.0,630.0,0.0
2024-07-02 14:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,325.0,26.0,27.2,89.0,25.227747,33.677372,0.0,0.0,5050.0,0.0,2.0,570.0,0.0
2024-07-02 14:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,323.0,51.0,27.0,90.0,25.218233,33.397415,0.0,0.0,5030.0,0.0,2.0,510.0,0.0
2024-07-02 15:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,322.0,51.0,26.8,90.0,25.020857,32.993587,0.0,0.0,5010.0,0.0,2.0,440.0,0.0
2024-07-02 15:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,323.0,101.0,26.6,90.0,24.823488,32.591038,0.0,0.0,5000.0,0.0,1.0,380.0,0.0
2024-07-02 16:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,323.0,102.0,26.45,90.0,24.675457,32.305416,0.0,0.0,4990.0,0.0,1.0,310.0,0.0
2024-07-02 16:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,324.0,133.0,26.3,90.0,24.52742,32.018913,0.0,0.0,5010.0,0.0,1.0,240.0,0.0
2024-07-02 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,323.0,134.0,26.2,89.0,24.242262,31.767715,0.0,0.0,5020.0,0.0,1.0,170.0,0.0
2024-07-02 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,323.0,133.0,26.0,88.0,23.857117,31.354614,0.0,0.0,5050.0,0.0,3.0,90.0,0.0
2024-07-02 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,331.0,133.0,25.85,87.0,23.519793,30.9985,0.0,0.0,5070.0,0.0,3.0,30.0,0.0
2024-07-02 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,324.0,133.0,25.7,86.0,23.18096,30.573593,0.0,0.0,5060.0,0.0,1.0,10.0,0.0
2024-07-02 19:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,325.0,102.0,25.55,85.0,22.840597,30.12218,0.0,0.0,5040.0,0.0,1.0,0.0,0.0
2024-07-02 19:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,322.0,102.0,25.4,85.0,22.693604,29.782112,0.0,0.0,5010.0,0.0,2.0,0.0,0.0
2024-07-02 20:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,319.0,101.0,25.35,84.0,22.449738,29.558247,0.0,0.0,4980.0,0.0,2.0,0.0,0.0
2024-07-02 20:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,322.0,124.0,25.3,83.0,22.203964,29.294392,0.0,0.0,4950.0,0.0,3.0,0.0,0.0
2024-07-02 21:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,323.0,123.0,25.3,82.0,22.005032,29.21611,0.0,0.0,4920.0,0.0,3.0,0.0,0.0
2024-07-02 21:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,323.0,122.0,25.3,80.0,21.6007,29.082458,0.0,0.0,4930.0,0.0,3.0,0.0,0.0
2024-07-02 22:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,323.0,123.0,25.35,78.0,21.235893,29.00483,0.0,0.0,4940.0,0.0,3.0,0.0,0.0
2024-07-02 22:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,322.0,96.0,25.15,78.0,21.041973,28.680641,0.0,0.0,4930.0,0.0,3.0,0.0,0.0
2024-07-02 23:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,327.0,96.0,25.15,78.0,21.041973,28.703133,0.0,0.0,4910.0,0.0,3.0,0.0,1.0
2024-07-02 23:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,321.0,96.0,25.55,78.0,21.429802,29.310848,0.0,0.0,4950.0,0.0,3.0,0.0,1.0
2024-07-03 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,330.0,27.0,26.25,76.0,21.682833,30.164566,0.0,0.0,4990.0,185.12558,3.0,0.0,1.0
2024-07-03 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,326.0,28.0,27.05,72.0,21.569159,30.828033,0.0,0.0,4970.0,595.63245,3.0,0.0,1.0
2024-07-03 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,325.0,30.0,27.9,67.0,21.206491,31.387749,0.0,0.0,4950.0,900.0,3.0,0.0,1.0
2024-07-03 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,320.0,27.0,28.6,65.0,21.376726,32.206432,0.0,0.0,4930.0,900.0,3.0,0.0,1.0
2024-07-03 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,323.0,29.0,29.15,64.0,21.644018,32.922756,0.0,0.0,4900.0,900.0,3.0,0.0,1.0
2024-07-03 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,327.0,27.0,29.4,64.0,21.880415,33.178497,0.0,0.0,4930.0,900.0,3.0,20.0,1.0
2024-07-03 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,324.0,29.0,29.55,64.0,22.022247,33.24913,0.0,0.0,4960.0,607.9226,3.0,30.0,1.0
2024-07-03 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,322.0,29.0,29.7,64.0,22.16408,33.48643,0.0,0.0,4970.0,0.0,3.0,30.0,1.0
2024-07-03 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,317.0,28.0,29.9,63.0,22.09448,33.643562,0.0,0.0,4980.0,0.0,3.0,30.0,1.0
2024-07-03 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,324.0,27.0,30.1,63.0,22.283203,33.89259,0.0,0.0,4990.0,309.02344,3.0,40.0,1.0
2024-07-03 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,323.0,28.0,30.35,63.0,22.519089,34.180477,0.0,0.0,5000.0,347.86502,3.0,80.0,1.0
2024-07-03 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,330.0,28.0,30.8,62.0,22.679663,34.577915,0.0,0.0,4960.0,285.9736,3.0,160.0,1.0
2024-07-03 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,327.0,58.0,31.05,63.0,23.179512,34.96921,0.0,0.0,4920.0,458.63077,3.0,250.0,1.0
2024-07-03 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,321.0,98.0,30.35,67.0,23.536417,34.45142,0.1,0.0,4880.0,688.34827,3.0,330.0,1.0
2024-07-03 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,323.0,96.0,29.5,72.0,23.920301,33.9056,0.1,0.0,4840.0,302.42468,3.0,410.0,1.0
2024-07-03 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,324.0,94.0,28.95,76.0,24.29158,33.800602,0.1,0.0,4880.0,0.0,80.0,490.0,1.0
2024-07-03 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,323.0,95.0,28.7,78.0,24.483356,33.902504,0.1,0.0,4920.0,236.42836,80.0,560.0,1.0
2024-07-03 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,324.0,96.0,28.8,78.0,24.580273,34.13171,0.0,0.0,4900.0,900.0,3.0,640.0,1.0
2024-07-03 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,324.0,98.0,28.95,77.0,24.50985,34.27106,0.0,0.0,4880.0,900.0,3.0,690.0,1.0
2024-07-03 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,324.0,96.0,28.7,78.0,24.483356,33.978516,0.1,0.0,4890.0,371.46725,80.0,700.0,1.0
2024-07-03 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,322.0,95.0,28.4,80.0,24.615335,33.726032,0.1,0.0,4890.0,0.0,80.0,680.0,1.0
2024-07-03 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,323.0,95.0,28.1,81.0,24.531105,33.324867,0.0,0.0,4880.0,0.0,3.0,600.0,0.0
2024-07-03 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,325.0,97.0,27.8,83.0,24.646345,33.09812,0.0,0.0,4860.0,0.0,3.0,560.0,0.0
2024-07-03 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,321.0,97.0,27.55,86.0,24.99632,33.170624,0.0,0.0,4950.0,0.0,3.0,690.0,0.0
2024-07-03 12:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,318.0,96.0,27.35,89.0,25.375565,33.354736,0.0,0.0,5040.0,0.0,3.0,810.0,0.0
2024-07-03 12:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,323.0,97.0,27.25,89.0,25.277018,33.160168,0.1,0.0,5040.0,0.0,80.0,720.0,0.0
2024-07-03 13:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,322.0,96.0,27.2,88.0,25.038038,32.879955,0.1,0.0,5030.0,0.0,80.0,570.0,0.0
2024-07-03 13:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,329.0,96.0,27.2,87.0,24.846437,32.795033,0.0,0.0,5010.0,0.0,3.0,470.0,0.0
2024-07-03 14:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,325.0,96.0,27.2,86.0,24.652897,32.74394,0.0,0.0,4980.0,0.0,3.0,390.0,0.0
2024-07-03 14:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,321.0,95.0,27.0,87.0,24.649906,32.619442,0.1,0.0,4990.0,0.0,80.0,330.0,0.0
2024-07-03 15:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,326.0,97.0,26.85,87.0,24.502506,32.478695,0.1,0.0,4990.0,0.0,80.0,280.0,0.0
2024-07-03 15:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,324.0,96.0,26.8,86.0,24.260393,32.26305,0.1,0.0,4990.0,0.0,80.0,190.0,0.0
2024-07-03 16:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,323.0,95.0,26.8,85.0,24.065449,32.074615,0.1,0.0,4980.0,0.0,80.0,110.0,0.0
2024-07-03 16:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,319.0,96.0,26.65,84.0,23.721722,31.730034,0.0,0.0,4990.0,0.0,3.0,50.0,0.0
2024-07-03 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,327.0,97.0,26.55,83.0,23.425219,31.496723,0.0,0.0,4990.0,0.0,3.0,10.0,0.0
2024-07-03 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,323.0,96.0,26.45,82.0,23.126905,31.197968,0.0,0.0,4990.0,0.0,2.0,0.0,0.0
2024-07-03 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,324.0,73.0,26.35,81.0,22.826727,30.912952,0.0,0.0,4990.0,0.0,2.0,0.0,0.0
2024-07-03 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,323.0,73.0,26.3,79.0,22.366257,30.521,0.0,0.0,4980.0,0.0,3.0,0.0,0.0
